continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating
SAM,Talca,13,4,u,Talca_13_4,20.4,NA,0,g,6,f,9
SAM,Talca,13,2,u,Talca_13_2,2.58,NA,0,h,6,e,9
SAM,Talca,20,20,r,Talca_20_20,3.84,NA,NA,a,7,NA,NA
SAM,Talca,20,18,r,Talca_20_18,5.12,NA,NA,b,7,NA,NA
SAM,Talca,20,17,r,Talca_20_17,3.1,NA,0,c,7,c,10
SAM,Talca,20,9,r,Talca_20_9,13.2,NA,NA,d,7,NA,NA
SAM,Talca,20,7,r,Talca_20_7,15.2,NA,0,e,7,a,10
SAM,Talca,20,6,r,Talca_20_6,25,NA,0,f,7,b,10
SAM,Talca,20,5,r,Talca_20_5,10.8,NA,NA,g,7,NA,NA
SAM,Talca,20,3,r,Talca_20_3,13.7,NA,NA,h,7,NA,NA
SAM,Talca,20,1,r,Talca_20_1,11.2,NA,NA,a,8,NA,NA
SAM,Talca,23,20,r,Talca_23_20,17.1,NA,NA,b,8,NA,NA
SAM,Talca,23,19,r,Talca_23_19,13.7,NA,NA,c,8,NA,NA
SAM,Talca,23,17,r,Talca_23_17,23.6,NA,NA,d,8,NA,NA
SAM,Talca,23,15,r,Talca_23_15,14.1,NA,0,e,8,h,10
SAM,Talca,23,13,r,Talca_23_13,18.7,NA,0,f,8,e,10
SAM,Talca,23,12,r,Talca_23_12,4,NA,NA,g,8,NA,NA
SAM,Talca,23,9,r,Talca_23_9,19.6,NA,0,h,8,a,11
SAM,Talca,23,6,r,Talca_23_6,4.8,NA,0,a,9,g,10
SAM,Talca,23,3,r,Talca_23_3,34.2,NA,0,b,9,f,10
SAM,Talca,23,2,r,Talca_23_2,3.7,NA,NA,c,9,NA,NA
SAM,Talca,27,20,r,Talca_27_20,10.4,NA,NA,d,9,NA,NA
SAM,Talca,27,19,r,Talca_27_19,2.6,NA,0,e,9,d,11
SAM,Talca,27,15,r,Talca_27_15,21.4,NA,NA,f,9,NA,NA
SAM,Talca,27,13,r,Talca_27_13,3.88,NA,0,g,9,e,11
SAM,Talca,27,12,r,Talca_27_12,0,NA,NA,h,9,NA,NA
SAM,Talca,27,10,r,Talca_27_10,0,NA,0,a,10,b,11
SAM,Talca,27,6,r,Talca_27_6,0,NA,NA,b,10,NA,NA
SAM,Talca,27,2,r,Talca_27_2,3.7,NA,0,c,10,c,11
SAM,Talca,27,1,r,Talca_27_1,8.12,NA,NA,d,10,NA,NA
SAM,Talca,30,20,r,Talca_30_20,0,NA,0,e,10,h,11
SAM,Talca,30,16,r,Talca_30_16,2.5,NA,0,f,10,g,11
SAM,Talca,30,14,r,Talca_30_14,6.76,NA,NA,g,10,NA,NA
SAM,Talca,30,13,r,Talca_30_13,0,NA,0,h,10,a,12
SAM,Talca,30,10,r,Talca_30_10,6.96,NA,NA,a,11,NA,NA
SAM,Talca,30,8,r,Talca_30_8,5.3,NA,0,b,11,c,12
SAM,Talca,30,7,r,Talca_30_7,9.54,NA,0,c,11,b,12
SAM,Talca,30,5,r,Talca_30_5,42.6,NA,NA,d,11,NA,NA
SAM,Talca,30,4,r,Talca_30_4,9.4,NA,NA,e,11,NA,NA
SAM,Talca,30,1,r,Talca_30_1,7.52,NA,NA,f,11,NA,NA
SAM,Talca,34,20,r,Talca_34_20,6.58,NA,NA,g,11,NA,NA
SAM,Talca,34,16,r,Talca_34_16,2.62,NA,22.2,h,11,h,12
SAM,Talca,34,15,r,Talca_34_15,16.7,NA,NA,a,12,NA,NA
SAM,Talca,34,12,r,Talca_34_12,0,NA,0,b,12,g,12
SAM,Talca,34,11,r,Talca_34_11,0,NA,0,c,12,f,12
SAM,Talca,34,9,r,Talca_34_9,12.3,NA,NA,d,12,NA,NA
SAM,Talca,34,7,r,Talca_34_7,13.6,NA,NA,e,12,NA,NA
SAM,Talca,34,6,r,Talca_34_6,0,NA,5.18,f,12,e,12
SAM,Talca,34,4,r,Talca_34_4,0,NA,11.5,g,12,d,12
SAM,Talca,34,3,r,Talca_34_3,26.2,NA,NA,h,12,NA,NA
SAM,Talca,20,19,r,Talca_20_19,NA,NA,0,NA,NA,d,10
SAM,Talca,27,16,r,Talca_27_16,NA,NA,0,NA,NA,f,11
NAM,Tampa,1,1,r,Tampa_1_1,7.13,NA,NA,a,1,NA,NA
NAM,Tampa,1,2,r,Tampa_1_2,14.5,NA,NA,b,1,NA,NA
NAM,Tampa,1,3,r,Tampa_1_3,9.31,NA,NA,c,1,NA,NA
NAM,Tampa,1,4,r,Tampa_1_4,8.15,NA,NA,d,1,NA,NA
NAM,Tampa,1,6,r,Tampa_1_6,6.32,NA,NA,e,1,NA,NA
NAM,Tampa,1,8,r,Tampa_1_8,4.85,NA,NA,f,1,NA,NA
NAM,Tampa,1,9,r,Tampa_1_9,6.28,NA,NA,g,1,NA,NA
NAM,Tampa,1,11,r,Tampa_1_11,4.78,NA,NA,h,1,NA,NA
NAM,Tampa,1,13,r,Tampa_1_13,10.5,NA,NA,a,2,NA,NA
NAM,Tampa,1,14,r,Tampa_1_14,4.59,NA,NA,b,2,NA,NA
NAM,Tampa,12,1,r,Tampa_12_1,0,NA,NA,c,2,NA,NA
NAM,Tampa,12,2,r,Tampa_12_2,12.1,NA,NA,d,2,NA,NA
NAM,Tampa,12,3,r,Tampa_12_3,7.76,NA,NA,e,2,NA,NA
NAM,Tampa,12,5,r,Tampa_12_5,12.3,NA,NA,f,2,NA,NA
NAM,Tampa,12,7,r,Tampa_12_7,23.8,NA,NA,g,2,NA,NA
NAM,Tampa,12,8,r,Tampa_12_8,14.7,NA,NA,h,2,NA,NA
NAM,Tampa,12,9,r,Tampa_12_9,7.24,NA,NA,a,3,NA,NA
NAM,Tampa,12,12,r,Tampa_12_12,8.21,NA,NA,b,3,NA,NA
NAM,Tampa,12,13,r,Tampa_12_13,2.78,NA,NA,c,3,NA,NA
NAM,Tampa,13,1,r,Tampa_13_1,4.95,NA,NA,d,3,NA,NA
NAM,Tampa,13,3,r,Tampa_13_3,7.32,NA,NA,e,3,NA,NA
NAM,Tampa,13,5,r,Tampa_13_5,5.58,NA,NA,f,3,NA,NA
NAM,Tampa,13,7,r,Tampa_13_7,12.3,NA,NA,g,3,NA,NA
NAM,Tampa,13,8,r,Tampa_13_8,14.2,NA,NA,h,3,NA,NA
NAM,Tampa,13,9,r,Tampa_13_9,7.65,NA,NA,a,4,NA,NA
NAM,Tampa,13,10,r,Tampa_13_10,2.76,NA,NA,b,4,NA,NA
NAM,Tampa,13,11,r,Tampa_13_11,3.95,NA,NA,c,4,NA,NA
NAM,Tampa,13,12,r,Tampa_13_12,17.8,NA,NA,d,4,NA,NA
NAM,Tampa,13,15,r,Tampa_13_15,5.86,NA,NA,e,4,NA,NA
NAM,Tampa,14,2,r,Tampa_14_2,7.03,NA,NA,f,4,NA,NA
NAM,Tampa,14,3,r,Tampa_14_3,40.4,NA,NA,g,4,NA,NA
NAM,Tampa,14,4,r,Tampa_14_4,9.44,NA,NA,h,4,NA,NA
NAM,Tampa,14,7,r,Tampa_14_7,5.85,NA,NA,a,5,NA,NA
NAM,Tampa,14,8,r,Tampa_14_8,6.35,NA,NA,b,5,NA,NA
NAM,Tampa,14,10,r,Tampa_14_10,2.39,NA,NA,c,5,NA,NA
NAM,Tampa,14,11,r,Tampa_14_11,32.8,NA,NA,d,5,NA,NA
NAM,Tampa,14,12,r,Tampa_14_12,1.62,NA,NA,e,5,NA,NA
NAM,Tampa,14,14,r,Tampa_14_14,3.48,NA,NA,f,5,NA,NA
NAM,Tampa,14,15,r,Tampa_14_15,4.05,NA,NA,g,5,NA,NA
NAM,Tampa,15,1,r,Tampa_15_1,3.58,NA,NA,h,5,NA,NA
NAM,Tampa,15,2,r,Tampa_15_2,10.9,NA,NA,a,6,NA,NA
NAM,Tampa,15,4,r,Tampa_15_4,6.82,NA,NA,b,6,NA,NA
NAM,Tampa,15,5,r,Tampa_15_5,4.54,NA,NA,c,6,NA,NA
NAM,Tampa,15,7,r,Tampa_15_7,12.1,NA,NA,d,6,NA,NA
NAM,Tampa,15,11,r,Tampa_15_11,2.55,NA,NA,e,6,NA,NA
NAM,Tampa,15,12,r,Tampa_15_12,2.48,NA,NA,f,6,NA,NA
NAM,Tampa,15,13,r,Tampa_15_13,8.06,NA,NA,g,6,NA,NA
NAM,Tampa,15,15,r,Tampa_15_15,4.76,NA,NA,h,6,NA,NA
NAM,Tampa,3,1,u,Tampa_3_1,4.82,NA,NA,a,7,NA,NA
NAM,Tampa,3,2,u,Tampa_3_2,11,NA,NA,b,7,NA,NA
NAM,Tampa,3,5,u,Tampa_3_5,5.62,NA,NA,c,7,NA,NA
NAM,Tampa,3,6,u,Tampa_3_6,8.98,NA,NA,d,7,NA,NA
NAM,Tampa,3,7,u,Tampa_3_7,9.3,NA,NA,e,7,NA,NA
NAM,Tampa,3,8,u,Tampa_3_8,3.11,NA,NA,f,7,NA,NA
NAM,Tampa,3,9,u,Tampa_3_9,10.2,NA,NA,g,7,NA,NA
NAM,Tampa,3,10,u,Tampa_3_10,11.4,NA,NA,h,7,NA,NA
NAM,Tampa,3,12,u,Tampa_3_12,10.2,NA,NA,a,8,NA,NA
NAM,Tampa,3,13,u,Tampa_3_13,7.25,NA,NA,b,8,NA,NA
NAM,Tampa,4,3,u,Tampa_4_3,6.33,NA,NA,c,8,NA,NA
NAM,Tampa,4,5,u,Tampa_4_5,13.2,NA,NA,d,8,NA,NA
NAM,Tampa,4,6,u,Tampa_4_6,7.48,NA,NA,e,8,NA,NA
NAM,Tampa,4,7,u,Tampa_4_7,7.61,NA,NA,f,8,NA,NA
NAM,Tampa,4,8,u,Tampa_4_8,5.64,NA,NA,g,8,NA,NA
NAM,Tampa,4,10,u,Tampa_4_10,5.86,NA,NA,h,8,NA,NA
NAM,Tampa,4,11,u,Tampa_4_11,12.4,NA,NA,a,9,NA,NA
NAM,Tampa,4,13,u,Tampa_4_13,13.8,NA,NA,b,9,NA,NA
NAM,Tampa,4,14,u,Tampa_4_14,24.3,NA,NA,c,9,NA,NA
NAM,Tampa,5,1,u,Tampa_5_1,6.48,NA,NA,d,9,NA,NA
NAM,Tampa,5,2,u,Tampa_5_2,7.69,NA,NA,e,9,NA,NA
NAM,Tampa,5,3,u,Tampa_5_3,7.03,NA,NA,f,9,NA,NA
NAM,Tampa,5,6,u,Tampa_5_6,3.74,NA,NA,g,9,NA,NA
NAM,Tampa,5,7,u,Tampa_5_7,3.35,NA,NA,h,9,NA,NA
NAM,Tampa,5,9,u,Tampa_5_9,4.49,NA,NA,a,10,NA,NA
NAM,Tampa,5,10,u,Tampa_5_10,6.39,NA,NA,b,10,NA,NA
NAM,Tampa,5,11,u,Tampa_5_11,15,NA,NA,c,10,NA,NA
NAM,Tampa,5,12,u,Tampa_5_12,5.18,NA,NA,d,10,NA,NA
NAM,Tampa,5,13,u,Tampa_5_13,2.14,NA,NA,e,10,NA,NA
NAM,Tampa,6,1,u,Tampa_6_1,5.84,NA,NA,f,10,NA,NA
NAM,Tampa,6,2,u,Tampa_6_2,7.99,NA,NA,g,10,NA,NA
NAM,Tampa,6,4,u,Tampa_6_4,13.1,NA,NA,h,10,NA,NA
NAM,Tampa,6,6,u,Tampa_6_6,23.4,NA,NA,a,11,NA,NA
NAM,Tampa,6,8,u,Tampa_6_8,4.06,NA,NA,b,11,NA,NA
NAM,Tampa,6,12,u,Tampa_6_12,6.58,NA,NA,c,11,NA,NA
NAM,Tampa,6,13,u,Tampa_6_13,7.38,NA,NA,d,11,NA,NA
NAM,Tampa,6,14,u,Tampa_6_14,5.73,NA,NA,e,11,NA,NA
NAM,Tampa,6,16,u,Tampa_6_16,11.1,NA,NA,f,11,NA,NA
NAM,Tampa,7,1,u,Tampa_7_1,9.49,NA,NA,g,11,NA,NA
NAM,Tampa,7,2,u,Tampa_7_2,3.98,NA,NA,h,11,NA,NA
NAM,Tampa,7,6,u,Tampa_7_6,8.77,NA,NA,a,12,NA,NA
NAM,Tampa,7,7,u,Tampa_7_7,5.82,NA,NA,b,12,NA,NA
NAM,Tampa,7,8,u,Tampa_7_8,39.2,NA,NA,c,12,NA,NA
NAM,Tampa,7,10,u,Tampa_7_10,6.54,NA,NA,d,12,NA,NA
NAM,Tampa,7,12,u,Tampa_7_12,13.3,NA,NA,e,12,NA,NA
NAM,Tampa,7,13,u,Tampa_7_13,10.9,NA,NA,f,12,NA,NA
NAM,Tampa,7,14,u,Tampa_7_14,8.98,NA,NA,g,12,NA,NA
NAM,Tampa,7,15,u,Tampa_7_15,3.31,NA,NA,h,12,NA,NA
ASI,Tehran,1,8,u,Tehran_1_8,8.42,NA,NA,a,1,NA,NA
ASI,Tehran,1,7,u,Tehran_1_7,9.32,NA,NA,b,1,NA,NA
ASI,Tehran,1,5,u,Tehran_1_5,10.4,NA,NA,c,1,NA,NA
ASI,Tehran,1,6,u,Tehran_1_6,9.06,NA,NA,d,1,NA,NA
ASI,Tehran,1,4,u,Tehran_1_4,9.55,NA,NA,e,1,NA,NA
ASI,Tehran,1,3,u,Tehran_1_3,15.1,NA,NA,f,1,NA,NA
ASI,Tehran,1,2,u,Tehran_1_2,17.8,NA,NA,g,1,NA,NA
ASI,Tehran,1,1,u,Tehran_1_1,8.99,NA,NA,h,1,NA,NA
ASI,Tehran,1,9,u,Tehran_1_9,14.3,NA,NA,a,2,NA,NA
ASI,Tehran,1,10,u,Tehran_1_10,8.32,NA,NA,b,2,NA,NA
ASI,Tehran,2,4,u,Tehran_2_4,9.69,NA,NA,c,2,NA,NA
ASI,Tehran,2,5,u,Tehran_2_5,0,NA,NA,d,2,NA,NA
ASI,Tehran,2,6,u,Tehran_2_6,11.5,NA,NA,e,2,NA,NA
ASI,Tehran,2,7,u,Tehran_2_7,8.03,NA,NA,f,2,NA,NA
ASI,Tehran,2,8,u,Tehran_2_8,24.7,NA,NA,g,2,NA,NA
ASI,Tehran,2,9,u,Tehran_2_9,8.77,NA,NA,h,2,NA,NA
ASI,Tehran,2,10,u,Tehran_2_10,15.4,NA,NA,a,3,NA,NA
ASI,Tehran,2,3,u,Tehran_2_3,NA,NA,NA,b,3,NA,NA
ASI,Tehran,2,2,u,Tehran_2_2,16.6,NA,NA,c,3,NA,NA
ASI,Tehran,2,1,u,Tehran_2_1,13.9,NA,NA,d,3,NA,NA
ASI,Tehran,38,5,u,Tehran_38_5,21.8,NA,NA,e,3,NA,NA
ASI,Tehran,38,6,u,Tehran_38_6,13.7,NA,NA,f,3,NA,NA
ASI,Tehran,38,2,u,Tehran_38_2,2.7,NA,NA,g,3,NA,NA
ASI,Tehran,38,1,u,Tehran_38_1,5.32,NA,NA,h,3,NA,NA
ASI,Tehran,38,10,u,Tehran_38_10,10.2,NA,NA,a,4,NA,NA
ASI,Tehran,38,9,u,Tehran_38_9,18.8,NA,NA,b,4,NA,NA
ASI,Tehran,38,7,u,Tehran_38_7,7.44,NA,NA,c,4,NA,NA
ASI,Tehran,38,8,u,Tehran_38_8,17.3,NA,NA,d,4,NA,NA
ASI,Tehran,38,4,u,Tehran_38_4,1.05,NA,NA,e,4,NA,NA
ASI,Tehran,39,6,u,Tehran_39_6,27.2,NA,NA,f,4,NA,NA
ASI,Tehran,39,4,u,Tehran_39_4,20.8,NA,NA,g,4,NA,NA
ASI,Tehran,39,5,u,Tehran_39_5,47.1,NA,NA,h,4,NA,NA
ASI,Tehran,39,3,u,Tehran_39_3,2.12,NA,NA,a,5,NA,NA
ASI,Tehran,39,7,u,Tehran_39_7,13.1,NA,NA,b,5,NA,NA
ASI,Tehran,39,9,u,Tehran_39_9,22.9,NA,NA,c,5,NA,NA
ASI,Tehran,39,8,u,Tehran_39_8,4.84,NA,NA,d,5,NA,NA
ASI,Tehran,39,10,u,Tehran_39_10,10.6,NA,NA,e,5,NA,NA
ASI,Tehran,39,2,u,Tehran_39_2,24.1,NA,NA,f,5,NA,NA
ASI,Tehran,39,1,u,Tehran_39_1,8.56,NA,NA,g,5,NA,NA
ASI,Tehran,40,10,u,Tehran_40_10,1.14,NA,NA,h,5,NA,NA
ASI,Tehran,40,9,u,Tehran_40_9,11.6,NA,NA,a,6,NA,NA
ASI,Tehran,40,8,u,Tehran_40_8,18.5,NA,NA,b,6,NA,NA
ASI,Tehran,40,7,u,Tehran_40_7,24.9,NA,NA,c,6,NA,NA
ASI,Tehran,40,6,u,Tehran_40_6,11.9,NA,NA,d,6,NA,NA
ASI,Tehran,40,4,u,Tehran_40_4,6.91,NA,NA,e,6,NA,NA
ASI,Tehran,40,3,u,Tehran_40_3,16.6,NA,NA,f,6,NA,NA
ASI,Tehran,40,2,u,Tehran_40_2,15.7,NA,NA,g,6,NA,NA
ASI,Tehran,40,1,u,Tehran_40_1,7.83,NA,NA,h,6,NA,NA
ASI,Tehran,36,11,r,Tehran_36_11,26.7,NA,NA,a,7,NA,NA
ASI,Tehran,36,6,r,Tehran_36_6,6.43,NA,NA,b,7,NA,NA
ASI,Tehran,36,7,r,Tehran_36_7,4.29,NA,NA,c,7,NA,NA
ASI,Tehran,36,8,r,Tehran_36_8,8.37,NA,NA,d,7,NA,NA
ASI,Tehran,36,9,r,Tehran_36_9,2.61,NA,NA,e,7,NA,NA
ASI,Tehran,36,10,r,Tehran_36_10,4.3,NA,NA,f,7,NA,NA
ASI,Tehran,36,5,r,Tehran_36_5,13.5,NA,NA,g,7,NA,NA
ASI,Tehran,36,3,r,Tehran_36_3,2.29,NA,NA,h,7,NA,NA
ASI,Tehran,36,2,r,Tehran_36_2,1.38,NA,NA,a,8,NA,NA
ASI,Tehran,36,1,r,Tehran_36_1,2.91,NA,NA,b,8,NA,NA
ASI,Tehran,35,5,r,Tehran_35_5,11,NA,NA,c,8,NA,NA
ASI,Tehran,35,6,r,Tehran_35_6,7.84,NA,NA,d,8,NA,NA
ASI,Tehran,35,7,r,Tehran_35_7,1.3,NA,NA,e,8,NA,NA
ASI,Tehran,35,8,r,Tehran_35_8,14.2,NA,NA,f,8,NA,NA
ASI,Tehran,35,4,r,Tehran_35_4,12.2,NA,NA,g,8,NA,NA
ASI,Tehran,35,1,r,Tehran_35_1,2.04,NA,NA,h,8,NA,NA
ASI,Tehran,35,2,r,Tehran_35_2,5.1,NA,NA,a,9,NA,NA
ASI,Tehran,35,3,r,Tehran_35_3,14.3,NA,NA,b,9,NA,NA
ASI,Tehran,35,9,r,Tehran_35_9,15.8,NA,NA,c,9,NA,NA
ASI,Tehran,35,10,r,Tehran_35_10,10.8,NA,NA,d,9,NA,NA
ASI,Tehran,37,3,r,Tehran_37_3,5.23,NA,NA,e,9,NA,NA
ASI,Tehran,37,9,r,Tehran_37_9,27.7,NA,NA,f,9,NA,NA
ASI,Tehran,37,10,r,Tehran_37_10,38.4,NA,NA,g,9,NA,NA
ASI,Tehran,37,8,r,Tehran_37_8,1.52,NA,NA,h,9,NA,NA
ASI,Tehran,37,7,r,Tehran_37_7,9.76,NA,NA,a,10,NA,NA
ASI,Tehran,37,6,r,Tehran_37_6,52.6,NA,NA,b,10,NA,NA
ASI,Tehran,37,5,r,Tehran_37_5,5.55,NA,NA,c,10,NA,NA
ASI,Tehran,37,4,r,Tehran_37_4,8.06,NA,NA,d,10,NA,NA
ASI,Tehran,37,2,r,Tehran_37_2,26.6,NA,NA,e,10,NA,NA
ASI,Tehran,37,1,r,Tehran_37_1,10.7,NA,NA,f,10,NA,NA
ASI,Tehran,28,4,r,Tehran_28_4,6.99,NA,NA,g,10,NA,NA
ASI,Tehran,28,3,r,Tehran_28_3,13.8,NA,NA,h,10,NA,NA
ASI,Tehran,28,1,r,Tehran_28_1,3.03,NA,NA,a,11,NA,NA
ASI,Tehran,28,2,r,Tehran_28_2,23.4,NA,NA,b,11,NA,NA
ASI,Tehran,28,8,r,Tehran_28_8,13.5,NA,NA,c,11,NA,NA
ASI,Tehran,28,6,r,Tehran_28_6,28.4,NA,NA,d,11,NA,NA
ASI,Tehran,28,5,r,Tehran_28_5,30.9,NA,NA,e,11,NA,NA
ASI,Tehran,28,7,r,Tehran_28_7,34.4,NA,NA,f,11,NA,NA
ASI,Tehran,28,10,r,Tehran_28_10,19.9,NA,NA,g,11,NA,NA
ASI,Tehran,27,10,r,Tehran_27_10,35,NA,NA,h,11,NA,NA
ASI,Tehran,27,8,r,Tehran_27_8,10.9,NA,NA,a,12,NA,NA
ASI,Tehran,27,6,r,Tehran_27_6,16.7,NA,NA,b,12,NA,NA
ASI,Tehran,27,4,r,Tehran_27_4,4.44,NA,NA,c,12,NA,NA
ASI,Tehran,27,3,r,Tehran_27_3,7.11,NA,NA,d,12,NA,NA
ASI,Tehran,27,2,r,Tehran_27_2,22,NA,NA,e,12,NA,NA
ASI,Tehran,27,1,r,Tehran_27_1,15.1,NA,NA,f,12,NA,NA
ASI,Tehran,27,5,r,Tehran_27_5,14.4,NA,NA,g,12,NA,NA
ASI,Tehran,27,9,r,Tehran_27_9,3.81,NA,NA,h,12,NA,NA
SAM,Temuco,1,2,u,Temuco_1_2,NA,NA,15.3,NA,NA,a,1
SAM,Temuco,1,3,u,Temuco_1_3,NA,NA,33.8,NA,NA,b,1
SAM,Temuco,1,5,u,Temuco_1_5,NA,NA,10.8,NA,NA,c,1
SAM,Temuco,1,8,u,Temuco_1_8,NA,NA,10.3,NA,NA,d,1
SAM,Temuco,1,10,u,Temuco_1_10,NA,NA,27.2,NA,NA,e,1
SAM,Temuco,1,13,u,Temuco_1_13,NA,NA,4.62,NA,NA,f,1
SAM,Temuco,1,14,u,Temuco_1_14,NA,NA,0,NA,NA,g,1
SAM,Temuco,1,15,u,Temuco_1_15,NA,NA,2.22,NA,NA,h,1
SAM,Temuco,1,17,u,Temuco_1_17,NA,NA,0,NA,NA,a,2
SAM,Temuco,1,18,u,Temuco_1_18,NA,NA,5.3,NA,NA,b,2
SAM,Temuco,2,1,u,Temuco_2_1,NA,NA,3.04,NA,NA,c,2
SAM,Temuco,2,7,u,Temuco_2_7,NA,NA,4.68,NA,NA,d,2
SAM,Temuco,2,8,u,Temuco_2_8,NA,NA,5.26,NA,NA,e,2
SAM,Temuco,2,9,u,Temuco_2_9,NA,NA,7.08,NA,NA,f,2
SAM,Temuco,2,13,u,Temuco_2_13,NA,NA,0,NA,NA,g,2
SAM,Temuco,2,14,u,Temuco_2_14,NA,NA,3.64,NA,NA,h,2
SAM,Temuco,2,15,u,Temuco_2_15,NA,NA,18.6,NA,NA,a,3
SAM,Temuco,2,16,u,Temuco_2_16,NA,NA,39,NA,NA,b,3
SAM,Temuco,2,18,u,Temuco_2_18,NA,NA,23,NA,NA,c,3
SAM,Temuco,2,19,u,Temuco_2_19,NA,NA,19.6,NA,NA,d,3
SAM,Temuco,3,2,u,Temuco_3_2,NA,NA,5.68,NA,NA,e,3
SAM,Temuco,3,5,u,Temuco_3_5,NA,NA,4.84,NA,NA,f,3
SAM,Temuco,3,10,u,Temuco_3_10,NA,NA,17.9,NA,NA,g,3
SAM,Temuco,3,9,u,Temuco_3_9,NA,NA,0,NA,NA,h,3
SAM,Temuco,3,11,u,Temuco_3_11,NA,NA,13.7,NA,NA,a,4
SAM,Temuco,3,12,u,Temuco_3_12,NA,NA,83,NA,NA,b,4
SAM,Temuco,3,13,u,Temuco_3_13,NA,NA,6.84,NA,NA,c,4
SAM,Temuco,3,14,u,Temuco_3_14,NA,NA,3.3,NA,NA,d,4
SAM,Temuco,3,16,u,Temuco_3_16,NA,NA,10.2,NA,NA,e,4
SAM,Temuco,3,18,u,Temuco_3_18,NA,NA,5.34,NA,NA,f,4
SAM,Temuco,4,2,u,Temuco_4_2,NA,NA,14.8,NA,NA,g,4
SAM,Temuco,4,3,u,Temuco_4_3,NA,NA,34.6,NA,NA,h,4
SAM,Temuco,4,5,u,Temuco_4_5,NA,NA,15.3,NA,NA,a,5
SAM,Temuco,4,6,u,Temuco_4_6,NA,NA,7.48,NA,NA,b,5
SAM,Temuco,4,7,u,Temuco_4_7,NA,NA,13.5,NA,NA,c,5
SAM,Temuco,4,9,u,Temuco_4_9,NA,NA,11.3,NA,NA,d,5
SAM,Temuco,4,10,u,Temuco_4_10,NA,NA,0,NA,NA,e,5
SAM,Temuco,4,11,u,Temuco_4_11,NA,NA,15.9,NA,NA,f,5
SAM,Temuco,4,14,u,Temuco_4_14,NA,NA,10.9,NA,NA,g,5
SAM,Temuco,5,1,u,Temuco_5_1,NA,NA,2.6,NA,NA,h,5
SAM,Temuco,5,2,u,Temuco_5_2,NA,NA,4.84,NA,NA,a,6
SAM,Temuco,5,7,u,Temuco_5_7,NA,NA,14,NA,NA,b,6
SAM,Temuco,5,8,u,Temuco_5_8,NA,NA,30.4,NA,NA,c,6
SAM,Temuco,5,9,u,Temuco_5_9,NA,NA,34.2,NA,NA,d,6
SAM,Temuco,5,10,u,Temuco_5_10,NA,NA,7.08,NA,NA,e,6
SAM,Temuco,5,11,u,Temuco_5_11,NA,NA,13.7,NA,NA,f,6
SAM,Temuco,5,12,u,Temuco_5_12,NA,NA,6.36,NA,NA,g,6
SAM,Temuco,5,14,u,Temuco_5_14,NA,NA,7.22,NA,NA,h,6
SAM,Temuco,41,2,r,Temuco_41_2,NA,NA,7.66,NA,NA,a,7
SAM,Temuco,41,3,r,Temuco_41_3,NA,NA,40.2,NA,NA,b,7
SAM,Temuco,41,4,r,Temuco_41_4,NA,NA,0,NA,NA,c,7
SAM,Temuco,41,5,r,Temuco_41_5,NA,NA,17.5,NA,NA,d,7
SAM,Temuco,41,6,r,Temuco_41_6,NA,NA,2.26,NA,NA,e,7
SAM,Temuco,41,18,r,Temuco_41_18,NA,NA,4.32,NA,NA,f,7
SAM,Temuco,41,19,r,Temuco_41_19,NA,NA,13.8,NA,NA,g,7
SAM,Temuco,41,20,r,Temuco_41_20,NA,NA,6.78,NA,NA,h,7
SAM,Temuco,41,1,r,Temuco_41_1,NA,NA,5.3,NA,NA,a,8
SAM,Temuco,41,16,r,Temuco_41_16,NA,NA,21.4,NA,NA,b,8
SAM,Temuco,43,3,r,Temuco_43_3,NA,NA,26.2,NA,NA,c,8
SAM,Temuco,43,6,r,Temuco_43_6,NA,NA,18.3,NA,NA,d,8
SAM,Temuco,43,7,r,Temuco_43_7,NA,NA,6.94,NA,NA,e,8
SAM,Temuco,43,8,r,Temuco_43_8,NA,NA,4.32,NA,NA,f,8
SAM,Temuco,43,9,r,Temuco_43_9,NA,NA,9.2,NA,NA,g,8
SAM,Temuco,43,10,r,Temuco_43_10,NA,NA,15.1,NA,NA,h,8
SAM,Temuco,43,15,r,Temuco_43_15,NA,NA,11.5,NA,NA,a,9
SAM,Temuco,43,16,r,Temuco_43_16,NA,NA,23,NA,NA,b,9
SAM,Temuco,43,17,r,Temuco_43_17,NA,NA,11.7,NA,NA,c,9
SAM,Temuco,43,18,r,Temuco_43_18,NA,NA,9.74,NA,NA,d,9
SAM,Temuco,44,3,r,Temuco_44_3,NA,NA,10,NA,NA,e,9
SAM,Temuco,44,5,r,Temuco_44_5,NA,NA,10,NA,NA,f,9
SAM,Temuco,44,6,r,Temuco_44_6,NA,NA,0,NA,NA,g,9
SAM,Temuco,44,7,r,Temuco_44_7,NA,NA,5.56,NA,NA,h,9
SAM,Temuco,44,9,r,Temuco_44_9,NA,NA,0,NA,NA,a,10
SAM,Temuco,44,10,r,Temuco_44_10,NA,NA,0,NA,NA,b,10
SAM,Temuco,44,11,r,Temuco_44_11,NA,NA,0,NA,NA,c,10
SAM,Temuco,44,16,r,Temuco_44_16,NA,NA,2.02,NA,NA,d,10
SAM,Temuco,44,18,r,Temuco_44_18,NA,NA,0,NA,NA,e,10
SAM,Temuco,44,20,r,Temuco_44_20,NA,NA,12.3,NA,NA,f,10
