city,seed,tp_scaled_r,nSites_r,nSites_u,tp_diff,betaLog_Dist,pvalLog_Dist,betaLog_fromGlobalModel,sig
Paris,78,0.019378348878520666,228223,232997,4.10929883166572e-5,-0.227,0.312,-0.007,Not significant
Paris,79,0.019436101620197935,232059,230758,-1.2452559102079166e-4,-0.227,0.312,-0.007,Not significant
Paris,8,0.019560559532382223,230635,232145,-2.114752826620353e-4,-0.227,0.312,-0.007,Not significant
Paris,80,0.01926310852071791,231151,231906,2.4461931854642335e-4,-0.227,0.312,-0.007,Not significant
Paris,81,0.01950815764850147,232196,230746,-2.1699863155421814e-4,-0.227,0.312,-0.007,Not significant
Paris,82,0.019175827480306145,231638,231194,4.249415912186659e-4,-0.227,0.312,-0.007,Not significant
Paris,83,0.01919958267205535,231562,231566,3.4764523742277995e-4,-0.227,0.312,-0.007,Not significant
Paris,84,0.019505215455205626,232303,230338,-2.0497104641353098e-4,-0.227,0.312,-0.007,Not significant
Paris,85,0.01961468451026249,233017,228455,-5.235245709016567e-4,-0.227,0.312,-0.007,Not significant
Paris,86,0.019206999220766435,231508,231684,3.780436234034415e-4,-0.227,0.312,-0.007,Not significant
Paris,87,0.01928782036294531,227975,233062,1.955901680378118e-4,-0.227,0.312,-0.007,Not significant
Paris,88,0.01926035520712802,229751,232573,2.3967208916802e-4,-0.227,0.312,-0.007,Not significant
Paris,89,0.01954469237312072,231509,231517,-2.9275307672309986e-4,-0.227,0.312,-0.007,Not significant
Paris,9,0.018963161481164156,228412,232884,6.916783625864655e-4,-0.227,0.312,-0.007,Not significant
Paris,90,0.019553977560724186,232345,230360,-3.224013077614621e-4,-0.227,0.312,-0.007,Not significant
Paris,91,0.01927702034386167,230170,232516,2.4373302119589171e-4,-0.227,0.312,-0.007,Not significant
Paris,92,0.019487417227733724,231146,231867,-1.6462133330631679e-4,-0.227,0.312,-0.007,Not significant
Paris,93,0.019394204776589846,231916,231193,2.0057075723500795e-5,-0.227,0.312,-0.007,Not significant
Paris,94,0.01924281325311587,230942,232083,3.3316071961395424e-4,-0.227,0.312,-0.007,Not significant
Paris,95,0.019412210146648158,229990,232555,-9.82249029295515e-6,-0.227,0.312,-0.007,Not significant
Paris,96,0.019315645626576387,230588,232258,1.8475582728485346e-4,-0.227,0.312,-0.007,Not significant
Paris,97,0.01947567606066755,230801,232061,-1.1111360259687467e-4,-0.227,0.312,-0.007,Not significant
Paris,98,0.019240494048037644,230694,232203,2.767349722026212e-4,-0.227,0.312,-0.007,Not significant
Paris,99,0.019631498451540493,231181,231931,-4.2820580597903446e-4,-0.227,0.312,-0.007,Not significant
Quito,1,0.020317543465850733,229849,225058,-6.916672436074398e-5,0.516,0.139,1.011,Not significant
Quito,10,0.02023235133147846,229795,224882,1.3622520380967423e-4,0.516,0.139,1.011,Not significant
Quito,100,0.020405568104334484,228464,227315,-2.1509790090480999e-4,0.516,0.139,1.011,Not significant
Quito,11,0.020273646103651982,229820,225180,9.282302588208002e-5,0.516,0.139,1.011,Not significant
Quito,12,0.020664974895129126,229352,225800,-9.030498427196575e-4,0.516,0.139,1.011,Not significant
Quito,13,0.02030076415760662,228784,226860,-9.411351044163324e-6,0.516,0.139,1.011,Not significant
Quito,14,0.019957061230179134,228788,226950,8.09707079880078e-4,0.516,0.139,1.011,Not significant
Quito,15,0.020372540494095016,229299,226140,-4.00403250491177e-5,0.516,0.139,1.011,Not significant
Quito,16,0.020082100391041267,228670,227086,4.7886438391107206e-4,0.516,0.139,1.011,Not significant
Quito,17,0.020221426069179305,228915,226579,2.609178647447648e-4,0.516,0.139,1.011,Not significant
Quito,18,0.02015100419922181,229536,225943,4.6701959506630433e-4,0.516,0.139,1.011,Not significant
Quito,19,0.020496018838379006,229602,225294,-4.6473936514853514e-4,0.516,0.139,1.011,Not significant
Quito,2,0.019803079397449824,229040,226438,0.0012121128402977493,0.516,0.139,1.011,Not significant
Quito,20,0.020279560171809555,229541,225550,1.0779478700479947e-4,0.516,0.139,1.011,Not significant
Quito,21,0.020573786816842684,229162,226356,-6.350619367735018e-4,0.516,0.139,1.011,Not significant
Quito,22,0.02037888144341696,229286,226185,-2.042485698740791e-4,0.516,0.139,1.011,Not significant
Quito,23,0.02033176853336253,229092,226309,-1.319890909641172e-5,0.516,0.139,1.011,Not significant
Quito,24,0.020397336778705803,228896,226805,-2.2017862868112248e-4,0.516,0.139,1.011,Not significant
Quito,25,0.020613096684041623,229358,225629,-6.850069166835747e-4,0.516,0.139,1.011,Not significant
Quito,26,0.019557000605544037,229122,226376,0.0017230104299681172,0.516,0.139,1.011,Not significant
Quito,27,0.020797021203785047,229645,224986,-0.0013337021607680959,0.516,0.139,1.011,Not significant
Quito,28,0.020626879252919377,229614,225318,-8.031220478247475e-4,0.516,0.139,1.011,Not significant
Quito,29,0.020745762313642446,229267,226008,-0.0010621205277014517,0.516,0.139,1.011,Not significant
Quito,3,0.020766383134613264,229724,224723,-0.0013008522937794122,0.516,0.139,1.011,Not significant
Quito,30,0.020290020366251948,229377,225936,6.998507095648879e-5,0.516,0.139,1.011,Not significant
Quito,31,0.020250223899056216,228758,226845,1.5517174914292733e-4,0.516,0.139,1.011,Not significant
Quito,32,0.020262083529932893,229229,226149,1.6727371490659476e-4,0.516,0.139,1.011,Not significant
Quito,33,0.01975013871376243,229754,225317,0.0012500091856919825,0.516,0.139,1.011,Not significant
Quito,34,0.020483254842990514,228564,227124,-3.679103489897008e-4,0.516,0.139,1.011,Not significant
Quito,35,0.019504948683947483,228090,227831,0.0016259857947788642,0.516,0.139,1.011,Not significant
Quito,36,0.01956523819909319,228495,227296,0.0015630695799504386,0.516,0.139,1.011,Not significant
Quito,37,0.02017632023743286,228662,227145,3.598373987322226e-4,0.516,0.139,1.011,Not significant
Quito,38,0.019962991822493784,229326,226219,8.791534611580637e-4,0.516,0.139,1.011,Not significant
Quito,39,0.01960657131399742,227045,228623,0.0013926434224335697,0.516,0.139,1.011,Not significant
Quito,4,0.020334844434003605,228835,226881,-5.225185263419557e-5,0.516,0.139,1.011,Not significant
Quito,40,0.020414349567031597,229133,226310,-1.8161717921088769e-4,0.516,0.139,1.011,Not significant
Quito,41,0.020126056723182153,228581,227223,3.6505936072256037e-4,0.516,0.139,1.011,Not significant
Quito,42,0.020265359238612144,229291,226008,1.3826199531706898e-4,0.516,0.139,1.011,Not significant
Quito,43,0.020566226410114873,229550,225597,-5.77661437408377e-4,0.516,0.139,1.011,Not significant
Quito,44,0.020557955909098785,230111,223761,-5.686642828164543e-4,0.516,0.139,1.011,Not significant
Quito,45,0.020200395767787357,229237,226168,2.019334645650614e-4,0.516,0.139,1.011,Not significant
Quito,46,0.020496909537707084,229606,225558,-3.7537588366402114e-4,0.516,0.139,1.011,Not significant
Quito,47,0.019730952714070753,228631,227171,0.0012965627663404644,0.516,0.139,1.011,Not significant
Quito,48,0.02016231985845366,228238,227587,3.7865258580559516e-4,0.516,0.139,1.011,Not significant
Quito,49,0.019805104589631792,228152,227750,0.0010381408608217506,0.516,0.139,1.011,Not significant
Quito,5,0.020143737762029244,228948,226788,3.404173562657868e-4,0.516,0.139,1.011,Not significant
Quito,50,0.02011465588604774,229417,225946,4.4882808749411446e-4,0.516,0.139,1.011,Not significant
Quito,51,0.02016395464534851,228330,227639,3.1054261639318e-4,0.516,0.139,1.011,Not significant
Quito,52,0.020259612497208868,228891,226590,6.650777265611307e-5,0.516,0.139,1.011,Not significant
Quito,53,0.020511419922716625,229803,224723,-5.621126474381691e-4,0.516,0.139,1.011,Not significant
Quito,54,0.020392225963388282,229256,225985,-1.869729672415374e-4,0.516,0.139,1.011,Not significant
Quito,55,0.019878929224446368,228365,227569,8.642333575813385e-4,0.516,0.139,1.011,Not significant
Quito,56,0.020600015880285757,230343,223285,-7.947860424753206e-4,0.516,0.139,1.011,Not significant
Quito,57,0.020268175351155673,228222,227730,8.713717033458426e-5,0.516,0.139,1.011,Not significant
Quito,58,0.020685505460675595,229850,224787,-0.0010029869454922617,0.516,0.139,1.011,Not significant
Quito,59,0.0201922520046105,228432,227516,2.903444532043782e-4,0.516,0.139,1.011,Not significant
Quito,6,0.01994468468507477,228347,227531,7.236768853071188e-4,0.516,0.139,1.011,Not significant
Quito,60,0.019761324976597574,228881,226716,0.0011512710303182155,0.516,0.139,1.011,Not significant
Quito,61,0.020811147590753427,229131,226387,-0.0011866571413759706,0.516,0.139,1.011,Not significant
Quito,62,0.019815594191996418,229687,225222,0.0011266355633361425,0.516,0.139,1.011,Not significant
Quito,63,0.019736130209716752,227938,227915,0.001180091292508293,0.516,0.139,1.011,Not significant
Quito,64,0.020438192225514434,228781,226622,-2.7164922572979824e-4,0.516,0.139,1.011,Not significant
Quito,65,0.020232479240088374,229923,224785,1.2994824098886554e-4,0.516,0.139,1.011,Not significant
Quito,66,0.020363799734942352,229419,225707,-9.984247019984016e-5,0.516,0.139,1.011,Not significant
Quito,67,0.020019254098608177,229994,224667,8.138434819941094e-4,0.516,0.139,1.011,Not significant
Quito,68,0.020104056677771723,228692,227072,4.8629476627493756e-4,0.516,0.139,1.011,Not significant
Quito,69,0.020514613812539714,228684,226704,-4.884021741293557e-4,0.516,0.139,1.011,Not significant
Quito,7,0.02010031217016449,228219,227802,5.310170790662448e-4,0.516,0.139,1.011,Not significant
Quito,70,0.020078208095860743,229765,224921,6.33032722753047e-4,0.516,0.139,1.011,Not significant
Quito,71,0.020129168037345723,229431,225992,3.8976754250655277e-4,0.516,0.139,1.011,Not significant
Quito,72,0.02056524370480996,229904,224574,-0.00067137292720487185,0.516,0.139,1.011,Not significant
Quito,73,0.02057322060836944,229506,225548,-5.911664930516626e-4,0.516,0.139,1.011,Not significant
Quito,74,0.020083227181439126,229644,225468,5.827319887253581e-4,0.516,0.139,1.011,Not significant
Quito,75,0.020050433653903608,229651,225367,6.213246569881405e-4,0.516,0.139,1.011,Not significant
Quito,76,0.02070660191835221,229644,225350,-9.390787916522744e-4,0.516,0.139,1.011,Not significant
Quito,77,0.01979628447751352,229501,225746,0.0011130363849158435,0.516,0.139,1.011,Not significant
Quito,78,0.01983279161314505,228604,227262,0.0010728129708461077,0.516,0.139,1.011,Not significant
Quito,79,0.020773237658057428,229143,226289,-0.0010641016792975605,0.516,0.139,1.011,Not significant
Quito,8,0.020263473902924867,228531,227335,2.510704932483579e-5,0.516,0.139,1.011,Not significant
Quito,80,0.020517840632767258,229332,225846,-4.8526387615078354e-4,0.516,0.139,1.011,Not significant
Quito,81,0.02004911683076198,229515,225735,6.136859574917587e-4,0.516,0.139,1.011,Not significant
Quito,82,0.0201055553893138,228645,227247,5.239048604768065e-4,0.516,0.139,1.011,Not significant
Quito,83,0.02041035259699475,229434,225820,-1.4244272304447456e-4,0.516,0.139,1.011,Not significant
Quito,84,0.020479644593375722,228963,226757,-3.6511038585274047e-4,0.516,0.139,1.011,Not significant
Quito,85,0.020109890785813704,228532,227204,4.671362595547561e-4,0.516,0.139,1.011,Not significant
Quito,86,0.020171166872505756,229908,224811,4.3901904928364197e-4,0.516,0.139,1.011,Not significant
Quito,87,0.02016176055711032,229329,226079,3.396621591886008e-4,0.516,0.139,1.011,Not significant
Quito,88,0.020329671270010754,229570,225705,-5.02899207688659e-6,0.516,0.139,1.011,Not significant
Quito,89,0.019942436845465532,228516,227375,7.889762408011362e-4,0.516,0.139,1.011,Not significant
Quito,9,0.02024082568504889,229296,226078,1.6924639159486554e-4,0.516,0.139,1.011,Not significant
Quito,90,0.020640636376177694,229464,225509,-8.621726743760841e-4,0.516,0.139,1.011,Not significant
Quito,91,0.020670720650583282,230541,221895,-0.0011338210177077937,0.516,0.139,1.011,Not significant
Quito,92,0.01982282624878244,228701,227118,0.0010337155555357642,0.516,0.139,1.011,Not significant
Quito,93,0.02054362478013187,229235,226018,-5.889334239257936e-4,0.516,0.139,1.011,Not significant
Quito,94,0.020244792004312555,229832,225090,1.752087478897081e-4,0.516,0.139,1.011,Not significant
Quito,95,0.020482813162577305,229893,224768,-4.111425273167074e-4,0.516,0.139,1.011,Not significant
Quito,96,0.020052494617369243,227246,228529,5.861920027477596e-4,0.516,0.139,1.011,Not significant
Quito,97,0.020365783047594163,229854,225038,-1.4552648802095003e-4,0.516,0.139,1.011,Not significant
Quito,98,0.020271023874288613,228377,227549,9.200585295370337e-5,0.516,0.139,1.011,Not significant
Quito,99,0.020062287358158817,227302,228614,5.441776661013267e-4,0.516,0.139,1.011,Not significant
Tehran,1,0.018995420039243614,234897,234267,-9.213800356755453e-5,2.345,0,2.418,Significantly positive
Tehran,10,0.018993439070747402,234670,234584,-5.4991163292342216e-5,2.345,0,2.418,Significantly positive
Tehran,100,0.018916846549644404,234532,234685,5.514151581481261e-5,2.345,0,2.418,Significantly positive
Tehran,11,0.01901228668345265,234636,234598,-8.523045777309932e-5,2.345,0,2.418,Significantly positive
Tehran,12,0.01902260923137543,234680,234545,-1.0276754275954231e-4,2.345,0,2.418,Significantly positive
Tehran,13,0.01899610718825401,234320,234837,-5.3236552147690325e-5,2.345,0,2.418,Significantly positive
Tehran,14,0.018934426994267724,234723,234475,4.0210310421291695e-5,2.345,0,2.418,Significantly positive
Tehran,15,0.01883847370358749,234811,234403,2.1737951465537406e-4,2.345,0,2.418,Significantly positive
Tehran,16,0.01894545924903941,234632,234554,1.4908020073818584e-5,2.345,0,2.418,Significantly positive
Tehran,17,0.01899392513128295,234879,234331,-4.005264491627192e-5,2.345,0,2.418,Significantly positive
Tehran,18,0.018868409971261883,234337,234882,2.3260247693835875e-4,2.345,0,2.418,Significantly positive
Tehran,19,0.019009120507650405,234745,234406,-1.1433683659466468e-4,2.345,0,2.418,Significantly positive
Tehran,2,0.019019755408786816,234927,234286,-1.23489023144345e-4,2.345,0,2.418,Significantly positive
Tehran,20,0.018879081613475547,234322,234949,1.2120293536475868e-4,2.345,0,2.418,Significantly positive
Tehran,21,0.019006621935674588,234697,234530,-6.004164572761747e-5,2.345,0,2.418,Significantly positive
Tehran,22,0.018973403096751395,234625,234620,1.0605319866099222e-5,2.345,0,2.418,Significantly positive
Tehran,23,0.01887979495158215,234744,234514,1.42649588783135e-4,2.345,0,2.418,Significantly positive
Tehran,24,0.018981159769519633,234779,234448,-3.545728469788942e-5,2.345,0,2.418,Significantly positive
Tehran,25,0.018907615912259118,234701,234541,7.122185866893782e-5,2.345,0,2.418,Significantly positive
Tehran,26,0.018957948701161166,234723,234580,4.1623082674899226e-5,2.345,0,2.418,Significantly positive
Tehran,27,0.018910580515243754,234749,234497,9.024704979049628e-5,2.345,0,2.418,Significantly positive
Tehran,28,0.018997844245868187,234668,234541,-5.939436993059391e-5,2.345,0,2.418,Significantly positive
Tehran,29,0.01895008165850171,234292,234881,5.379283928106521e-6,2.345,0,2.418,Significantly positive
Tehran,3,0.018932146108972574,234935,234150,4.9641842236200495e-5,2.345,0,2.418,Significantly positive
Tehran,30,0.01900380303858674,234671,234562,-9.755257194261208e-5,2.345,0,2.418,Significantly positive
Tehran,31,0.01890682817064252,234467,234844,1.2873033744413218e-4,2.345,0,2.418,Significantly positive
Tehran,32,0.0190394823936196,234829,234433,-1.1484939310681466e-4,2.345,0,2.418,Significantly positive
Tehran,33,0.0189804402864678,234378,234814,-5.449028668488495e-5,2.345,0,2.418,Significantly positive
Tehran,34,0.018873592341789903,234735,234457,1.4023781794915424e-4,2.345,0,2.418,Significantly positive
Tehran,35,0.01897761149047698,234563,234728,-2.73718625123133e-5,2.345,0,2.418,Significantly positive
Tehran,36,0.018941805784390635,234691,234518,5.1256410884971404e-5,2.345,0,2.418,Significantly positive
Tehran,37,0.018785141599042536,234580,234640,3.3097169599024395e-4,2.345,0,2.418,Significantly positive
Tehran,38,0.018917395223736977,234849,234390,1.1782346429655907e-4,2.345,0,2.418,Significantly positive
Tehran,39,0.018981113109056768,234614,234609,-5.0970543846479144e-5,2.345,0,2.418,Significantly positive
Tehran,4,0.01887985721087858,234601,234627,1.583794882523415e-4,2.345,0,2.418,Significantly positive
Tehran,40,0.019043420120943868,234763,234521,-1.1749330323116217e-4,2.345,0,2.418,Significantly positive
Tehran,41,0.018913338279884655,234768,234419,1.1904318819834503e-4,2.345,0,2.418,Significantly positive
Tehran,42,0.018983260194095596,234779,234419,-2.732960221058303e-5,2.345,0,2.418,Significantly positive
Tehran,43,0.019029843635779697,234735,234492,-1.1160343900704431e-4,2.345,0,2.418,Significantly positive
Tehran,44,0.018915802819029034,234505,234722,1.275038693155789e-4,2.345,0,2.418,Significantly positive
Tehran,45,0.019087709096081568,234877,234289,-2.5905672815865546e-4,2.345,0,2.418,Significantly positive
Tehran,46,0.018925895056659044,234783,234448,9.577980645267617e-5,2.345,0,2.418,Significantly positive
Tehran,47,0.018942564946234808,234827,234440,7.977952377681216e-5,2.345,0,2.418,Significantly positive
Tehran,48,0.01904970882991401,234515,234746,-2.0719818564761405e-4,2.345,0,2.418,Significantly positive
Tehran,49,0.018912811969517652,234620,234623,9.926467663919081e-5,2.345,0,2.418,Significantly positive
Tehran,5,0.01903044958219768,234869,234259,-1.6518148761824822e-4,2.345,0,2.418,Significantly positive
Tehran,50,0.019022041547388714,234466,234787,-1.2086437273174655e-4,2.345,0,2.418,Significantly positive
