continent,country,city,latitude_city,longitude_city,sampled_by,human_population_size,area,age,density,slope_rlm,pval_rlm,significant_rlm,freqHCN,num_populations,total_num_plants,transect_length,population,total_plants,annualAI_Mean,annualPET_Mean,DEM_Mean,GMIS_Mean,NDSI_Mean,summerLST_Mean,summerNDVI_Mean,winterLST_Mean,winterNDVI_Mean
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.65,39,765,16.87,39,20,0.388,1364,501,NA,-0.325,37.487,0.334,9.962,0.481
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,1,15,0.994,706,48,84.812,-0.341,37.584,0.303,3.346,0.276
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,2,15,0.994,706,46,99.5,-0.094,34.432,0.127,-2.202,0.058
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.667,43,645,9.05,3,15,0.994,706,50,68.139,-0.411,34.667,0.396,2.214,0.368
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,4,15,0.991,707,49,68.189,-0.241,35.666,0.416,2.302,0.265
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.067,43,645,9.05,5,15,0.991,707,37,61.6,-0.438,33.993,0.474,2.53,0.447
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,6,15,0.991,707,41,86.853,-0.297,36.093,0.364,4.033,0.251
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,7,15,0.991,707,44,87.657,-0.374,36.995,0.42,3.207,0.375
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.867,43,645,9.05,8,15,1.008,704,49,53.429,-0.399,36.35,0.496,2.876,0.469
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.067,43,645,9.05,9,15,1.008,704,58,21.194,-0.49,32.986,0.618,1.539,0.596
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.067,43,645,9.05,10,15,1.008,704,70,44.438,-0.456,34.543,0.553,2.136,0.52
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.733,43,645,9.05,11,15,1.008,704,69,57.219,-0.477,35.201,0.494,2.763,0.467
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,12,15,1.02,704,70,30.257,-0.493,32.951,0.624,2.156,0.572
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,13,15,1.02,704,76,22.8,-0.478,31.947,0.631,1.85,0.571
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,14,15,1.02,704,80,13.571,-0.491,31.759,0.69,2.131,0.638
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,15,15,1.021,705,82,17.229,-0.458,32.66,0.656,2.125,0.631
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,16,15,1.031,704,83,5.118,-0.507,31.619,0.733,2.171,0.683
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.733,43,645,9.05,17,15,1.031,704,79,47.694,-0.411,33.57,0.582,2.393,0.557
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,18,15,1.031,704,80,54.333,-0.463,34.484,0.508,2.423,0.55
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.133,43,645,9.05,19,15,1.023,705,79,32.176,-0.491,33.825,0.603,2.494,0.627
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,20,15,1.023,705,71,54.879,-0.482,35.003,0.503,2.642,0.516
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.133,43,645,9.05,21,15,1.017,707,74,11.531,-0.496,35.583,0.575,2.702,0.637
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.333,43,645,9.05,22,15,1.017,707,65,26.486,-0.467,33.434,0.65,2.909,0.59
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,23,15,1.017,707,52,58.939,-0.472,33.983,0.553,3.072,0.519
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.867,43,645,9.05,24,15,1.01,708,48,36.938,-0.485,32.106,0.617,2.739,0.471
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.667,43,645,9.05,25,15,1.01,708,43,20.719,-0.495,32.594,0.623,2.92,0.488
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0,43,645,9.05,26,15,1.01,709,44,9.333,-0.465,30.964,0.73,2.838,0.429
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,27,15,1.007,711,41,0,-0.45,31.706,0.601,2.88,0.508
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.867,43,645,9.05,28,15,1.007,711,40,0,-0.433,29.88,0.647,2.633,0.523
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.333,43,645,9.05,29,15,1.007,711,39,0,-0.488,31.054,0.654,2.437,0.723
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,30,15,1.007,711,39,0,-0.448,28.803,0.78,2.032,0.703
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,31,15,1.014,710,47,0,-0.475,29.623,0.727,2.154,0.718
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.2,43,645,9.05,32,15,1.014,710,46,0,-0.462,28.699,0.744,2.08,0.743
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.333,43,645,9.05,33,15,1.014,710,50,0,-0.456,27.417,0.79,1.942,0.732
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,34,15,1.022,708,50,3,-0.459,30.209,0.706,2.138,0.646
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.2,43,645,9.05,35,15,1.028,708,59,1.25,-0.461,31.121,0.724,2.472,0.738
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.733,43,645,9.05,36,15,1.028,708,62,1.688,-0.484,31.635,0.718,2.417,0.691
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,37,15,1.028,708,59,0,-0.473,32.226,0.64,1.969,0.732
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,38,15,1.031,709,65,14.667,-0.465,31.683,0.625,2.975,0.626
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.467,43,645,9.05,39,15,1.034,709,62,5.75,-0.476,31.374,0.672,2.731,0.607
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.8,43,645,9.05,40,15,1.034,709,61,16.811,-0.465,33.994,0.518,2.474,0.673
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,0.8,43,645,9.05,41,15,1.034,709,61,5.75,-0.511,32.798,0.615,2.278,0.747
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,42,15,1.034,709,62,19.486,-0.507,33.219,0.658,2.259,0.585
Europe,UK,Reading,51.45504,-0.96909,Mark D. E. Fellowes; ,218705,91.31,14,2395.192,0.702,0,Yes,1,43,645,9.05,43,15,1.039,708,62,4.2,-0.504,29.944,0.757,2.217,0.632
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,1,42,795,11.95,1,20,0.869,811,32,79.583,-0.302,38.009,0.362,7.449,0.34
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.833,42,795,11.95,2,18,0.869,811,31,65.194,-0.28,37.198,0.428,8.534,0.323
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.778,42,795,11.95,3,18,0.869,811,32,89.229,-0.272,37.798,0.273,8.555,0.25
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.95,42,795,11.95,4,20,0.876,809,43,67,-0.33,38.522,0.396,8.939,0.372
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.944,42,795,11.95,5,18,0.876,809,36,86.8,-0.195,38.93,0.205,8.725,0.163
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.588,42,795,11.95,6,17,0.876,809,26,78.371,-0.302,37.144,0.391,8.125,0.299
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,1,42,795,11.95,7,17,0.869,811,28,53.114,-0.276,35.889,0.45,8.345,0.329
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.938,42,795,11.95,8,16,0.872,811,33,65.514,-0.344,38.115,0.399,7.697,0.382
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.824,42,795,11.95,9,17,0.872,811,33,38.171,-0.385,34.915,0.581,7.661,0.494
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,1,42,795,11.95,10,18,0.885,808,53,45.371,-0.362,37.269,0.551,8.229,0.476
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.7,42,795,11.95,11,20,0.881,809,45,17.235,-0.468,37.173,0.615,7.482,0.728
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.947,42,795,11.95,12,19,0.881,809,35,45.75,-0.424,38.78,0.486,7.95,0.498
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.789,42,795,11.95,13,19,0.88,809,37,27,-0.441,36.578,0.56,7.099,0.609
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.895,42,795,11.95,14,19,0.88,809,40,33.629,-0.434,37.556,0.514,7.072,0.643
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.722,42,795,11.95,15,18,0.89,807,52,31.875,-0.404,38.558,0.483,7.622,0.601
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.684,42,795,11.95,16,19,0.89,807,68,18.351,-0.433,36.41,0.573,7.624,0.569
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.667,42,795,11.95,17,18,0.89,807,67,23.857,-0.474,36.215,0.603,6.982,0.613
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.85,42,795,11.95,18,20,0.884,810,61,13.629,-0.479,35.519,0.607,7.187,0.642
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.95,42,795,11.95,19,20,0.884,809,46,25.312,-0.413,35.188,0.62,7.372,0.584
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.85,42,795,11.95,20,20,0.88,809,37,5.743,-0.282,33.58,0.611,7.149,0.495
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.55,42,795,11.95,21,20,0.88,809,47,55.229,-0.385,38.378,0.43,7.346,0.47
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.85,42,795,11.95,22,20,0.88,810,35,6.514,-0.271,34.229,0.422,7.139,0.524
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.947,42,795,11.95,23,19,0.88,810,31,0,-0.462,32.124,0.721,6.615,0.731
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.65,42,795,11.95,24,20,0.885,807,37,0,-0.526,34.849,0.51,6.94,0.872
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.737,42,795,11.95,25,19,0.885,807,40,0,-0.437,35.864,0.475,7.008,0.648
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.8,42,795,11.95,26,20,0.884,808,48,3.914,-0.386,35.857,0.506,6.664,0.668
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.85,42,795,11.95,27,20,0.884,808,34,0,-0.437,32.559,0.527,6.433,0.67
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.846,42,795,11.95,28,13,0.882,809,35,0,-0.468,34.732,0.539,6.526,0.63
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.95,42,795,11.95,29,20,0.886,808,50,0,-0.416,31.9,0.554,6.594,0.686
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.842,42,795,11.95,30,19,0.893,807,49,0,-0.445,36.015,0.522,7.002,0.693
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.9,42,795,11.95,31,20,0.887,807,36,1.543,-0.5,29.678,0.765,6.292,0.703
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.9,42,795,11.95,32,20,0.885,809,37,1.143,-0.493,30.704,0.793,6.211,0.736
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.85,42,795,11.95,33,20,0.885,809,34,0,-0.466,30.645,0.742,6.059,0.777
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.889,42,795,11.95,34,18,0.885,810,36,4.286,-0.492,30.44,0.796,6.479,0.663
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.95,42,795,11.95,35,20,0.885,810,32,12.162,-0.44,31.731,0.742,6.865,0.684
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.9,42,795,11.95,36,20,0.885,810,35,2.444,-0.446,29.201,0.783,5.84,0.68
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.895,42,795,11.95,37,19,0.885,810,33,0.457,-0.44,30.131,0.731,6.101,0.741
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.95,42,795,11.95,38,20,0.885,810,36,5.057,-0.475,32.497,0.703,6.475,0.73
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.7,42,795,11.95,39,20,0.885,810,51,2.543,-0.368,35.662,0.38,6.307,0.601
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.95,42,795,11.95,40,20,0.885,809,30,0.743,-0.508,33.208,0.635,6.418,0.875
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.706,42,795,11.95,41,17,0.888,810,38,7.543,-0.488,33.863,0.598,6.178,0.864
Europe,France,Rennes,48.111778,-1.68026,Maxime Dahirel; Léa Uroy,216815,119.31,62,1817.241,-0.009,0.874,No,0.5,42,795,11.95,42,20,0.885,809,34,0,-0.45,31.714,0.639,6.045,0.787
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.2,40,792,9.3,1,20,0.968,782,377,70.8,0.071,40.335,0.279,-5.43,0.081
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.4,40,792,9.3,2,20,0.967,782,390,63.333,0.074,42.712,0.384,-4.874,0.181
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.263,40,792,9.3,3,19,0.97,779,384,47.486,-0.114,40.412,0.466,-4.997,0.312
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.45,40,792,9.3,4,20,0.959,784,376,84.486,0.126,42.432,0.318,-5.474,0.106
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.2,40,792,9.3,5,20,0.959,784,376,50.324,0.193,39.733,0.482,-5.777,0.242
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.25,40,792,9.3,6,20,0.967,781,377,35.029,-0.13,38.742,0.62,-6.03,0.391
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.1,40,792,9.3,7,20,0.967,781,377,42.029,0.222,39.232,0.539,-5.643,0.25
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.1,40,792,9.3,8,20,0.967,781,386,23.75,0.473,40.698,0.628,-5.618,0.156
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.1,40,792,9.3,9,20,0.967,781,388,39.143,0.37,40.403,0.57,-5.726,0.255
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.3,40,792,9.3,10,20,0.964,780,387,23.281,0.436,39.606,0.624,-5.818,0.176
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.3,40,792,9.3,11,20,0.969,779,389,37.171,0.182,39.635,0.53,-5.824,0.222
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.579,40,792,9.3,12,19,0.969,779,398,8.278,0.66,37.346,0.647,-5.983,0.071
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.412,40,792,9.3,13,17,0.969,778,394,50.171,0.33,41.289,0.48,-5.132,0.139
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.158,40,792,9.3,14,19,0.968,778,389,15.083,0.534,37.394,0.667,-6.344,0.116
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.35,40,792,9.3,15,20,0.945,785,385,33.886,0.22,40.119,0.522,-5.645,0.403
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.7,40,792,9.3,16,20,0.945,785,379,29.676,0.227,40.151,0.572,-5.625,0.234
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.2,40,792,9.3,17,20,0.964,779,376,18.941,-0.115,37.795,0.662,-6.747,0.548
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.3,40,792,9.3,18,20,0.928,788,344,32.514,0.434,38.297,0.546,-6.296,0.16
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.65,40,792,9.3,19,20,0.928,788,339,0,0.731,34.383,0.613,-6.611,0.046
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.45,40,792,9.3,20,20,0.928,788,330,8.062,0.772,33.215,0.747,-6.426,0.048
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.25,40,792,9.3,21,20,0.928,788,334,10.629,0.725,34.137,0.559,-5.977,0.064
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.8,40,792,9.3,22,20,0.93,787,333,1.343,0.211,33.075,0.81,-5.528,0.356
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.474,40,792,9.3,23,19,0.93,787,347,0,0.459,33.781,0.728,-4.497,0.172
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.5,40,792,9.3,24,20,0.93,787,354,0,0.62,34.145,0.672,-5.683,0.126
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.65,40,792,9.3,25,20,0.93,787,357,8.111,0.233,37.907,0.508,-5.43,0.194
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.75,40,792,9.3,26,20,0.937,783,364,0,0.593,38.248,0.461,-5.729,0.078
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.8,40,792,9.3,27,20,0.937,783,370,0,0.794,34.588,0.47,-6.262,0.052
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.75,40,792,9.3,28,20,0.937,783,366,0,0.81,35.003,0.426,-6.414,0.039
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.15,40,792,9.3,29,20,0.937,783,370,0,0.806,33.104,0.513,-6.259,0.035
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.474,40,792,9.3,30,19,0.939,782,358,0,0.538,33.132,0.664,-4.902,0.12
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.35,40,792,9.3,31,20,0.939,782,378,0,0.722,37.031,0.35,-5.974,0.061
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.35,40,792,9.3,32,20,0.939,782,374,21.514,0.608,36.201,0.588,-6.122,0.085
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.8,40,792,9.3,33,20,0.93,783,347,23.344,0.053,37.208,0.613,-6.525,0.478
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.45,40,792,9.3,34,20,0.93,783,369,18.469,0.359,37.888,0.485,-5.417,0.249
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.4,40,792,9.3,35,20,0.93,783,366,3.135,0.586,34.141,0.612,-5.584,0.097
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.7,40,792,9.3,36,20,0.928,783,365,0,0.598,34.452,0.595,-4.691,0.149
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.2,40,792,9.3,37,20,0.928,783,374,0,0.546,32.328,0.797,-4.777,0.147
Europe,Germany,Reutlingen,48.491951,9.211414,J.F. Scheepens; ,115966,38.39,NA,3020.735,0.255,0.053,No,0.2,40,792,9.3,38,20,0.928,783,388,0,0.366,31.484,0.809,-5.861,0.249
