continent,name,city,row,column,pop,individual,site,original comments,Qubit_ng.ul Ext 1,Number that need to be rextracted:,,Qubit_ng.ul Ext 2 (SK),
ASI,Kyoto,KYO,c,6,5,9,u,,25.6,,,,
ASI,Kyoto,KYO,d,6,5,14,u,,0,,,,
ASI,Kyoto,KYO,e,6,5,6,u,,0,,,,
ASI,Kyoto,KYO,f,6,5,13,u,,13.7,,,,
ASI,Kyoto,KYO,g,6,5,7,u,,0,,,,
ASI,Kyoto,KYO,h,6,5,2,u,,0,,,,
ASI,Kyoto,KYO,a,7,21,4,r,,8.7,,,,
ASI,Kyoto,KYO,b,7,21,5,r,,4.3,,,,
ASI,Kyoto,KYO,c,7,21,6,r,,0,,,,
ASI,Kyoto,KYO,d,7,21,19,r,,0,,,,
ASI,Kyoto,KYO,e,7,21,10,r,,0,,,,
ASI,Kyoto,KYO,f,7,21,12,r,,0,,,,
ASI,Kyoto,KYO,g,7,21,16,r,,0,,,,
ASI,Kyoto,KYO,h,7,21,1,r,,0,,,,
ASI,Kyoto,KYO,a,8,21,2,r,,0,,,,
ASI,Kyoto,KYO,b,8,21,13,r,,0,,,,
ASI,Kyoto,KYO,c,8,22,10,r,,0,,,,
ASI,Kyoto,KYO,d,8,22,6,r,,0,,,,
ASI,Kyoto,KYO,e,8,22,1,r,,0,,,,
ASI,Kyoto,KYO,f,8,22,4,r,,11.9,,,,
ASI,Kyoto,KYO,g,8,22,3,r,,0,,,,
ASI,Kyoto,KYO,h,8,22,2,r,,0,,,,
ASI,Kyoto,KYO,a,9,22,20,r,,0,,,,
ASI,Kyoto,KYO,b,9,22,19,r,,9.16,,,,
ASI,Kyoto,KYO,c,9,22,14,r,,0,,,,
ASI,Kyoto,KYO,d,9,22,11,r,,0,,,,
ASI,Kyoto,KYO,e,9,23,11,r,,6.9,,,,
ASI,Kyoto,KYO,f,9,23,15,r,,15.3,,,,
ASI,Kyoto,KYO,g,9,23,13,r,,0,,,,
ASI,Kyoto,KYO,h,9,23,19,r,,0,,,,
ASI,Kyoto,KYO,a,10,23,18,r,,0,,,,
ASI,Kyoto,KYO,b,10,23,1,r,,7,,,,
ASI,Kyoto,KYO,c,10,23,3,r,,0,,,,
ASI,Kyoto,KYO,d,10,23,2,r,,0,,,,
ASI,Kyoto,KYO,e,10,23,8,r,,2.6,,,,
ASI,Kyoto,KYO,f,10,24,16,r,,25.2,,,,
ASI,Kyoto,KYO,g,10,24,3,r,,0,,,,
ASI,Kyoto,KYO,h,10,24,11,r,,0,,,,
ASI,Kyoto,KYO,a,11,24,2,r,,0,,,,
ASI,Kyoto,KYO,b,11,24,12,r,,0,,,,
ASI,Kyoto,KYO,c,11,24,9,r,,9.72,,,,
ASI,Kyoto,KYO,d,11,24,7,r,,6.76,,,,
ASI,Kyoto,KYO,e,11,24,6,r,,3,,,,
ASI,Kyoto,KYO,f,11,24,5,r,,22.6,,,,
ASI,Kyoto,KYO,g,11,24,14,r,,2.7,,,,
ASI,Kyoto,KYO,h,11,25,5,r,,24,,,,
ASI,Kyoto,KYO,a,12,25,9,r,,3.96,,,,
ASI,Kyoto,KYO,b,12,25,8,r,,3.54,,,,
ASI,Kyoto,KYO,c,12,25,16,r,,19.9,,,,
ASI,Kyoto,KYO,d,12,25,11,r,,7.1,,,,
ASI,Kyoto,KYO,e,12,25,2,r,,14.1,,,,
ASI,Kyoto,KYO,f,12,25,3,r,,0,,,,
ASI,Kyoto,KYO,g,12,24,13,r,,0,,,,
ASI,Kyoto,KYO,h,12,25,20,r,,0,,,,
OCE,Wollongong,WOL,a,1,1,8,u,,10,,,,
OCE,Wollongong,WOL,b,1,1,9,u,,20.8,,,,
OCE,Wollongong,WOL,c,1,1,6,u,,11.1,,,,
OCE,Wollongong,WOL,d,1,1,17,u,,11,,,,
OCE,Wollongong,WOL,e,1,1,11,u,,5.44,,,,
OCE,Wollongong,WOL,f,1,1,14,u,,11.6,,,,
OCE,Wollongong,WOL,g,1,1,3,u,,10.2,,,,
OCE,Wollongong,WOL,h,1,1,10,u,,15.4,,,,
OCE,Wollongong,WOL,a,2,1,13,u,,4.42,,,,
OCE,Wollongong,WOL,b,2,1,18,u,,8.5,,,,
OCE,Wollongong,WOL,c,2,2,1,u,,5.92,,,,
OCE,Wollongong,WOL,d,2,2,4,u,,5.7,,,,
OCE,Wollongong,WOL,e,2,2,20,u,,10.7,,,,
OCE,Wollongong,WOL,f,2,2,12,u,,4.24,,,,
OCE,Wollongong,WOL,g,2,2,14,u,,3.84,,,,
OCE,Wollongong,WOL,h,2,2,10,u,,0,,,,
OCE,Wollongong,WOL,a,3,2,15,u,,19,,,,
OCE,Wollongong,WOL,b,3,2,17,u,,8.26,,,,
OCE,Wollongong,WOL,c,3,2,3,u,left off 2.19,11.8,,,,
OCE,Wollongong,WOL,d,3,3,15,u,,7.26,,,,
OCE,Wollongong,WOL,e,3,3,19,u,,6,,,,
OCE,Wollongong,WOL,f,3,3,17,u,,0,,,,
OCE,Wollongong,WOL,g,3,3,1,u,,3.46,,,,
OCE,Wollongong,WOL,h,3,3,8,u,,0,,,,
OCE,Wollongong,WOL,a,4,3,4,u,,31,,,,
OCE,Wollongong,WOL,b,4,3,13,u,,13.9,,,,
OCE,Wollongong,WOL,c,4,3,5,u,,16.2,,,,
OCE,Wollongong,WOL,d,4,3,12,u,,12.2,,,,
OCE,Wollongong,WOL,e,4,3,9,u,,0,,,,
OCE,Wollongong,WOL,f,4,4,12,u,,6.96,,,,
OCE,Wollongong,WOL,g,4,4,5,u,,0,,,,
OCE,Wollongong,WOL,h,4,4,10,u,,23.4,,,,
OCE,Wollongong,WOL,a,5,4,11,u,,0,,,,
OCE,Wollongong,WOL,b,5,4,4,u,,10.4,,,,
OCE,Wollongong,WOL,c,5,4,8,u,,11.5,,,,
OCE,Wollongong,WOL,d,5,4,14,u,,5.22,,,,
OCE,Wollongong,WOL,e,5,4,7,u,,9.36,,,,
OCE,Wollongong,WOL,f,5,4,18,u,left off 4.17,11,,,,
OCE,Wollongong,WOL,g,5,5,9,u,,12.1,,,,
OCE,Wollongong,WOL,h,5,5,19,u,,9.24,,,,
OCE,Wollongong,WOL,a,6,5,15,u,,4.38,,,,
OCE,Wollongong,WOL,b,6,5,5,u,,16,,,,
OCE,Wollongong,WOL,c,6,5,17,u,,0,,,,
OCE,Wollongong,WOL,d,6,5,7,u,,4.1,,,,
OCE,Wollongong,WOL,e,6,5,20,u,,15.1,,,,
OCE,Wollongong,WOL,f,6,5,12,u,,7.56,,,,
OCE,Wollongong,WOL,g,6,5,2,u,,8.52,,,,
OCE,Wollongong,WOL,h,6,5,3,u,,11.8,,,,
OCE,Wollongong,WOL,a,7,36,3,r,,11.6,,,,
OCE,Wollongong,WOL,b,7,36,9,r,,16.8,,,,
OCE,Wollongong,WOL,c,7,36,16,r,,7.18,,,,
OCE,Wollongong,WOL,d,7,36,5,r,,10.6,,,,
OCE,Wollongong,WOL,e,7,36,10,r,,6.76,,,,
OCE,Wollongong,WOL,f,7,36,15,r,,4.56,,,,
OCE,Wollongong,WOL,g,7,36,18,r,,14.5,,,,
OCE,Wollongong,WOL,h,7,36,11,r,,6.85,,,,
OCE,Wollongong,WOL,a,8,36,6,r,,9.12,,,,
OCE,Wollongong,WOL,b,8,36,13,r,,8.68,,,,
OCE,Wollongong,WOL,c,8,37,4,r,,0,,,,
OCE,Wollongong,WOL,d,8,37,9,r,,2.4,,,,
OCE,Wollongong,WOL,e,8,37,10,r,,7.84,,,,
OCE,Wollongong,WOL,f,8,37,14,r,,10,,,,
OCE,Wollongong,WOL,g,8,37,6,r,,8.96,,,,
OCE,Wollongong,WOL,h,8,37,18,r,,3.14,,,,
OCE,Wollongong,WOL,a,9,37,1,r,,2.48,,,,
OCE,Wollongong,WOL,b,9,37,16,r,,4.42,,,,
OCE,Wollongong,WOL,c,9,37,7,r,left off 37.11,3.48,,,,
OCE,Wollongong,WOL,d,9,38,1,r,,7.48,,,,
OCE,Wollongong,WOL,e,9,38,7,r,,12.3,,,,
OCE,Wollongong,WOL,f,9,38,13,r,,9.32,,,,
OCE,Wollongong,WOL,g,9,38,14,r,,10.2,,,,
OCE,Wollongong,WOL,h,9,38,11,r,,0,,,,
OCE,Wollongong,WOL,a,10,38,3,r,,16.3,,,,
OCE,Wollongong,WOL,b,10,38,4,r,,14.9,,,,
OCE,Wollongong,WOL,c,10,38,8,r,,8.76,,,,
OCE,Wollongong,WOL,d,10,38,6,r,,27.4,,,,
OCE,Wollongong,WOL,e,10,38,10,r,,12.8,,,,
OCE,Wollongong,WOL,f,10,39,12,r,,25.8,,,,
OCE,Wollongong,WOL,g,10,39,7,r,,10.8,,,,
OCE,Wollongong,WOL,h,10,39,18,r,,2.2,,,,
OCE,Wollongong,WOL,a,11,39,17,r,,7,,,,
OCE,Wollongong,WOL,b,11,39,14,r,,16.2,,,,
OCE,Wollongong,WOL,c,11,39,8,r,,7.2,,,,
OCE,Wollongong,WOL,d,11,39,10,r,,9.4,,,,
OCE,Wollongong,WOL,e,11,39,4,r,,5.22,,,,
OCE,Wollongong,WOL,f,11,39,11,r,left off 39.2,0,,,,
OCE,Wollongong,WOL,g,11,40,10,r,,3.88,,,,
OCE,Wollongong,WOL,h,11,40,3,r,,4.16,,,,
OCE,Wollongong,WOL,a,12,40,12,r,,24,,,,
OCE,Wollongong,WOL,b,12,40,18,r,,14.7,,,,
OCE,Wollongong,WOL,c,12,40,15,r,,27.8,,,,
OCE,Wollongong,WOL,d,12,40,13,r,,14.2,,,,
OCE,Wollongong,WOL,e,12,40,20,r,,28.2,,,,
OCE,Wollongong,WOL,f,12,40,7,r,,45.8,,,,
OCE,Wollongong,WOL,g,12,40,16,r,,10.1,,,,
OCE,Wollongong,WOL,h,12,40,6,r,,2.54,,,,
SAM,Talca,TLC,a,1,1,14,u,,4.68,,,,
SAM,Talca,TLC,b,1,1,13,u,,8.62,,,,
SAM,Talca,TLC,c,1,1,12,u,,13.1,,,,
SAM,Talca,TLC,d,1,1,10,u,,8.58,,,,
SAM,Talca,TLC,e,1,1,9,u,,19.5,,,,
SAM,Talca,TLC,f,1,1,8,u,,15,,,,
SAM,Talca,TLC,g,1,1,7,u,,8.34,,,,
SAM,Talca,TLC,h,1,1,5,u,,6.24,,,,
SAM,Talca,TLC,a,2,1,3,u,,12.6,,,,
SAM,Talca,TLC,b,2,1,1,u,,2.68,,,,
SAM,Talca,TLC,c,2,4,20,u,,22.8,,,,
SAM,Talca,TLC,d,2,4,19,u,,16.4,,,,
SAM,Talca,TLC,e,2,4,15,u,,10.1,,,,
SAM,Talca,TLC,f,2,4,9,u,,10.2,,,,
SAM,Talca,TLC,g,2,4,8,u,,0,,,,
SAM,Talca,TLC,h,2,4,6,u,little tissue left,17,,,,
SAM,Talca,TLC,a,3,4,5,u,,11.6,,,,
SAM,Talca,TLC,b,3,4,4,u,,7.78,,,,
SAM,Talca,TLC,c,3,4,3,u,,11.7,,,,
SAM,Talca,TLC,d,3,4,1,u,no tissue left,30.4,,,,
SAM,Talca,TLC,e,3,7,17,u,,10.7,,,,
SAM,Talca,TLC,f,3,7,16,u,,6.06,,,,
SAM,Talca,TLC,g,3,7,15,u,,8.48,,,,
SAM,Talca,TLC,h,3,7,14,u,,10.1,,,,
SAM,Talca,TLC,a,4,7,8,u,,8.52,,,,
SAM,Talca,TLC,b,4,7,7,u,,7.9,,,,
SAM,Talca,TLC,c,4,7,5,u,left off 7.4,4.88,,,,
SAM,Talca,TLC,d,4,7,2,u,,16.2,,,,
SAM,Talca,TLC,e,4,7,1,u,,7.08,,,,
SAM,Talca,TLC,f,4,10,17,u,,14,,,,
SAM,Talca,TLC,g,4,10,15,u,,0,,,,
SAM,Talca,TLC,h,4,10,14,u,,12.1,,,,
SAM,Talca,TLC,a,5,10,12,u,left off 10.11,0,,,,
SAM,Talca,TLC,b,5,10,9,u,,0,,,,
SAM,Talca,TLC,c,5,10,7,u,,31.6,,,,
SAM,Talca,TLC,d,5,10,5,u,,9.16,,,,
SAM,Talca,TLC,e,5,10,2,u,,8.48,,,,
SAM,Talca,TLC,f,5,10,1,u,,9.72,,,,
SAM,Talca,TLC,g,5,13,20,u,,0,,,,
SAM,Talca,TLC,h,5,13,16,u,,5.5,,,,
SAM,Talca,TLC,a,6,13,15,u,,11.6,,,,
SAM,Talca,TLC,b,6,13,13,u,,11.5,,,,
SAM,Talca,TLC,c,6,13,12,u,,0,,,,
SAM,Talca,TLC,d,6,13,10,u,,21.4,,,,
SAM,Talca,TLC,e,6,13,9,u,,18.1,,,,
SAM,Talca,TLC,f,6,13,6,u,,14.4,,,,
SAM,Talca,TLC,g,6,13,4,u,,20.4,,,,
SAM,Talca,TLC,h,6,13,2,u,,2.58,,,,
SAM,Talca,TLC,a,7,20,20,r,"no leaf left, minimal petiole",3.84,,,,
SAM,Talca,TLC,b,7,20,18,r,left off 20.19,5.12,,,,
SAM,Talca,TLC,c,7,20,17,r,,3.1,,,,
SAM,Talca,TLC,d,7,20,9,r,,13.2,,,,
SAM,Talca,TLC,e,7,20,7,r,,15.2,,,,
SAM,Talca,TLC,f,7,20,6,r,,25,,,,
SAM,Talca,TLC,g,7,20,5,r,,10.8,,,,
SAM,Talca,TLC,h,7,20,3,r,,13.7,,,,
SAM,Talca,TLC,a,8,20,1,r,,11.2,,,,
SAM,Talca,TLC,b,8,23,20,r,,17.1,,,,
SAM,Talca,TLC,c,8,23,19,r,,13.7,,,,
SAM,Talca,TLC,d,8,23,17,r,,23.6,,,,
SAM,Talca,TLC,e,8,23,15,r,,14.1,,,,
SAM,Talca,TLC,f,8,23,13,r,,18.7,,,,
SAM,Talca,TLC,g,8,23,12,r,,4,,,,
SAM,Talca,TLC,h,8,23,9,r,,19.6,,,,
SAM,Talca,TLC,a,9,23,6,r,,4.8,,,,
SAM,Talca,TLC,b,9,23,3,r,,34.2,,,,
SAM,Talca,TLC,c,9,23,2,r,,3.7,,,,
SAM,Talca,TLC,d,9,27,20,r,,10.4,,,,
SAM,Talca,TLC,e,9,27,19,r,,2.6,,,,
SAM,Talca,TLC,f,9,27,15,r,left off 27.16,21.4,,,,
SAM,Talca,TLC,g,9,27,13,r,,3.88,,,,
SAM,Talca,TLC,h,9,27,12,r,,0,,,,
SAM,Talca,TLC,a,10,27,10,r,,0,,,,
SAM,Talca,TLC,b,10,27,6,r,no tissue left,0,,,,
SAM,Talca,TLC,c,10,27,2,r,,3.7,,,,
SAM,Talca,TLC,d,10,27,1,r,,8.12,,,,
SAM,Talca,TLC,e,10,30,20,r,,0,,,,
SAM,Talca,TLC,f,10,30,16,r,,2.5,,,,
SAM,Talca,TLC,g,10,30,14,r,,6.76,,,,
SAM,Talca,TLC,h,10,30,13,r,,0,,,,
SAM,Talca,TLC,a,11,30,10,r,,6.96,,,,
SAM,Talca,TLC,b,11,30,8,r,,5.3,,,,
SAM,Talca,TLC,c,11,30,7,r,,9.54,,,,
SAM,Talca,TLC,d,11,30,5,r,no tissue left,42.6,,,,
SAM,Talca,TLC,e,11,30,4,r,,9.4,,,,
SAM,Talca,TLC,f,11,30,1,r,,7.52,,,,
SAM,Talca,TLC,g,11,34,20,r,no tissue left,6.58,,,,
SAM,Talca,TLC,h,11,34,16,r,,2.62,,,,
SAM,Talca,TLC,a,12,34,15,r,no tissue left,16.7,,,,
SAM,Talca,TLC,b,12,34,12,r,,0,,,,
SAM,Talca,TLC,c,12,34,11,r,,0,,,,
SAM,Talca,TLC,d,12,34,9,r,,12.3,,,,
SAM,Talca,TLC,e,12,34,7,r,,13.6,,,,
SAM,Talca,TLC,f,12,34,6,r,,0,,,,
SAM,Talca,TLC,g,12,34,4,r,,0,,,,
SAM,Talca,TLC,h,12,34,3,r,,26.2,,,,
OCE,Newcastle,NEW,a,1,5,1,u,,2.7,,,,
OCE,Newcastle,NEW,b,1,5,2,u,,4.5,,,,
OCE,Newcastle,NEW,c,1,5,3,u,,2.2,,,,
OCE,Newcastle,NEW,d,1,5,4,u,,0,,,,
OCE,Newcastle,NEW,e,1,5,5,u,,4.1,,,,
OCE,Newcastle,NEW,f,1,5,6,u,,0,,,,
OCE,Newcastle,NEW,g,1,5,7,u,,2.1,,,,
OCE,Newcastle,NEW,h,1,5,8,u,,0,,,,
OCE,Newcastle,NEW,a,2,5,9,u,,0,,,,
OCE,Newcastle,NEW,b,2,5,10,u,,0,,,,
OCE,Newcastle,NEW,c,2,6,1,u,,13.4,,,,
OCE,Newcastle,NEW,d,2,6,2,u,,12.3,,,,
OCE,Newcastle,NEW,e,2,6,3,u,,0,,,,
OCE,Newcastle,NEW,f,2,6,4,u,,5.7,,,,
OCE,Newcastle,NEW,g,2,6,5,u,,3.4,,,,
OCE,Newcastle,NEW,h,2,6,6,u,,11.5,,,,
OCE,Newcastle,NEW,a,3,6,7,u,,3.7,,,,
OCE,Newcastle,NEW,b,3,6,8,u,,8.4,,,,
OCE,Newcastle,NEW,c,3,6,9,u,,14,,,,
OCE,Newcastle,NEW,d,3,6,10,u,,3.1,,,,
OCE,Newcastle,NEW,e,3,7,2,u,,9.1,,,,
OCE,Newcastle,NEW,f,3,7,3,u,,25.4,,,,
OCE,Newcastle,NEW,g,3,7,4,u,,6.8,,,,
OCE,Newcastle,NEW,h,3,7,5,u,,18.6,,,,
OCE,Newcastle,NEW,a,4,7,1,u,,20.6,,,,
OCE,Newcastle,NEW,b,4,7,7,u,left off 7.6,8.18,,,,
OCE,Newcastle,NEW,c,4,7,8,u,,6.74,,,,
OCE,Newcastle,NEW,d,4,7,9,u,,0,,,,
OCE,Newcastle,NEW,e,4,7,10,u,,12.1,,,,
OCE,Newcastle,NEW,f,4,8,1,u,,0,,,,
OCE,Newcastle,NEW,g,4,8,2,u,,6.5,,,,
OCE,Newcastle,NEW,h,4,8,3,u,,5.98,,,,
OCE,Newcastle,NEW,a,5,8,4,u,,2,,,,
OCE,Newcastle,NEW,b,5,8,5,u,,2.5,,,,
OCE,Newcastle,NEW,c,5,8,7,u,,4.7,,,,
OCE,Newcastle,NEW,d,5,8,6,u,,0,,,,
OCE,Newcastle,NEW,e,5,8,8,u,,10.8,,,,
OCE,Newcastle,NEW,f,5,8,9,u,,2.7,,,,
OCE,Newcastle,NEW,g,5,8,10,u,,5.84,,,,
OCE,Newcastle,NEW,h,5,10,1,u,,11.1,,,,
OCE,Newcastle,NEW,a,6,10,2,u,,6.16,,,,
OCE,Newcastle,NEW,b,6,10,4,u,left off 10.3,3.4,,,,
OCE,Newcastle,NEW,c,6,10,5,u,,0,,,,
OCE,Newcastle,NEW,d,6,10,6,u,,0,,,,
OCE,Newcastle,NEW,e,6,10,7,u,,8.32,,,,
OCE,Newcastle,NEW,f,6,10,8,u,,8.66,,,,
OCE,Newcastle,NEW,g,6,10,9,u,,3.5,,,,
OCE,Newcastle,NEW,h,6,10,10,u,,5.2,,,,
OCE,Newcastle,NEW,a,7,46,7,r,,2.4,,,,
OCE,Newcastle,NEW,b,7,46,2,r,,0,,,,
OCE,Newcastle,NEW,c,7,46,3,r,,0,,,,
OCE,Newcastle,NEW,d,7,46,4,r,,2.66,,,,
OCE,Newcastle,NEW,e,7,46,5,r,,0,,,,
OCE,Newcastle,NEW,f,7,46,7,r,left off 46.6,0,,,,
OCE,Newcastle,NEW,g,7,46,8,r,,0,,,,
OCE,Newcastle,NEW,h,7,46,9,r,,6,,,,
OCE,Newcastle,NEW,a,8,46,10,r,,0,,,,
OCE,Newcastle,NEW,b,8,47,1,r,,0,,,,
OCE,Newcastle,NEW,c,8,47,2,r,,9.34,,,,
OCE,Newcastle,NEW,d,8,47,3,r,,0,,,,
OCE,Newcastle,NEW,e,8,47,4,r,,5.9,,,,
OCE,Newcastle,NEW,f,8,47,5,r,,0,,,,
OCE,Newcastle,NEW,g,8,47,6,r,,13,,,,
OCE,Newcastle,NEW,h,8,47,7,r,,0,,,,
OCE,Newcastle,NEW,a,9,47,8,r,,0,,,,
OCE,Newcastle,NEW,b,9,47,9,r,,0,,,,
OCE,Newcastle,NEW,c,9,47,10,r,,0,,,,
OCE,Newcastle,NEW,d,9,48,1,r,,0,,,,
OCE,Newcastle,NEW,e,9,48,2,r,,8,,,,
OCE,Newcastle,NEW,f,9,48,3,r,,5.1,,,,
OCE,Newcastle,NEW,g,9,48,4,r,,0,,,,
OCE,Newcastle,NEW,h,9,48,5,r,,3.7,,,,
OCE,Newcastle,NEW,a,10,48,6,r,,0,,,,
OCE,Newcastle,NEW,b,10,48,7,r,,0,,,,
OCE,Newcastle,NEW,c,10,48,8,r,,4.6,,,,
OCE,Newcastle,NEW,d,10,48,9,r,,3.5,,,,
OCE,Newcastle,NEW,e,10,48,10,r,,5.04,,,,
OCE,Newcastle,NEW,f,10,49,1,r,,5.4,,,,
OCE,Newcastle,NEW,g,10,49,2,r,,0,,,,
OCE,Newcastle,NEW,h,10,49,3,r,,6.26,,,,
OCE,Newcastle,NEW,a,11,49,4,r,,4.76,,,,
OCE,Newcastle,NEW,b,11,49,5,r,,0,,,,
OCE,Newcastle,NEW,c,11,49,6,r,,2.7,,,,
OCE,Newcastle,NEW,d,11,49,7,r,,0,,,,
OCE,Newcastle,NEW,e,11,49,8,r,,7.44,,,,
OCE,Newcastle,NEW,f,11,49,10,r,"left off 49.10 bc there are two labelled 49.10, one should probably be 49.9",0,,,,
OCE,Newcastle,NEW,g,11,50,1,r,,8.14,,,,
OCE,Newcastle,NEW,h,11,50,2,r,,10.2,,,,
OCE,Newcastle,NEW,a,12,50,3,r,,0,,,,
OCE,Newcastle,NEW,b,12,50,4,r,,3.4,,,,
OCE,Newcastle,NEW,c,12,50,5,r,,8,,,,
OCE,Newcastle,NEW,d,12,50,6,r,,12.6,,,,
OCE,Newcastle,NEW,e,12,50,7,r,,3.14,,,,
OCE,Newcastle,NEW,f,12,50,8,r,,3.8,,,,
OCE,Newcastle,NEW,g,12,50,9,r,,0,,,,
OCE,Newcastle,NEW,h,12,50,10,r,,6.6,,,,
OCE,Melbourne,MEL,a,1,1,9,r,fungusy; avoided fungusy tissue,2,,,,
OCE,Melbourne,MEL,b,1,1,3,r,fungusy,0,,,,
OCE,Melbourne,MEL,c,1,1,18,r,,0,,,,
OCE,Melbourne,MEL,d,1,1,17,r,,0,,,,
OCE,Melbourne,MEL,e,1,1,19,r,,0,,,,
OCE,Melbourne,MEL,f,1,1,6,r,,0,,,,
OCE,Melbourne,MEL,g,1,1,8,r,,0,,,,
OCE,Melbourne,MEL,h,1,1,12,r,fungusy,2.14,,,,
OCE,Melbourne,MEL,a,2,1,10,r,fungusy,2.84,,,,
OCE,Melbourne,MEL,b,2,1,1,r,,2.2,,,,
OCE,Melbourne,MEL,c,2,2,10,r,,3.3,,,,
OCE,Melbourne,MEL,d,2,2,7,r,,4.76,,,,
OCE,Melbourne,MEL,e,2,2,5,r,fungusy,5.26,,,,
OCE,Melbourne,MEL,f,2,2,6,r,fungusy,3.8,,,,
OCE,Melbourne,MEL,g,2,2,19,r,used all tissue,3.4,,,,
OCE,Melbourne,MEL,h,2,2,13,r,,2,,,,
OCE,Melbourne,MEL,a,3,2,18,r,only one small leaflet left,2,,,,
OCE,Melbourne,MEL,b,3,2,2,r,fungusy,13.4,,,,
OCE,Melbourne,MEL,c,3,2,3,r,fungusy,11.3,,,,
OCE,Melbourne,MEL,d,3,5,17,r,,6.46,,,,
OCE,Melbourne,MEL,e,3,5,19,r,,8.7,,,,
OCE,Melbourne,MEL,f,3,5,8,r,,9.98,,,,
OCE,Melbourne,MEL,g,3,5,7,r,,0,,,,
OCE,Melbourne,MEL,h,3,5,16,r,fungusy,4.02,,,,
OCE,Melbourne,MEL,a,4,5,2,r,fungusy,7.72,,,,
OCE,Melbourne,MEL,b,4,5,15,r,fungusy,0,,,,
OCE,Melbourne,MEL,c,4,5,18,r,,3.9,,,,
OCE,Melbourne,MEL,d,4,5,13,r,fungusy,9.6,,,,
OCE,Melbourne,MEL,e,4,5,11,r,fungusy,2.9,,,,
OCE,Melbourne,MEL,f,4,6,11,r,fungusy,10.6,,,,
OCE,Melbourne,MEL,g,4,6,10,r,fungusy,7.24,,,,
OCE,Melbourne,MEL,h,4,6,14,r,fungusy,5.64,,,,
OCE,Melbourne,MEL,a,5,6,13,r,,8.12,,,,
OCE,Melbourne,MEL,b,5,6,16,r,,3,,,,
OCE,Melbourne,MEL,c,5,6,15,r,,7.6,,,,
OCE,Melbourne,MEL,d,5,6,17,r,,9.9,,,,
OCE,Melbourne,MEL,e,5,6,18,r,fungusy,5.8,,,,
OCE,Melbourne,MEL,f,5,6,19,r,fungusy,33.6,,,,
OCE,Melbourne,MEL,g,5,7,1,r,fungusy,5.8,,,,
OCE,Melbourne,MEL,h,5,7,15,r,,5.22,,,,
OCE,Melbourne,MEL,a,6,7,3,r,,2.2,,,,
OCE,Melbourne,MEL,b,6,7,11,r,,2,,,,
OCE,Melbourne,MEL,c,6,7,7,r,,3.2,,,,
OCE,Melbourne,MEL,d,6,7,16,r,,5.3,,,,
OCE,Melbourne,MEL,e,6,7,20,r,,0,,,,
OCE,Melbourne,MEL,f,6,7,5,r,,3.2,,,,
OCE,Melbourne,MEL,g,6,7,19,r,,0,,,,
OCE,Melbourne,MEL,h,6,7,10,r,,0,,,,
OCE,Melbourne,MEL,a,7,25,9,u,,4.88,,,,
OCE,Melbourne,MEL,b,7,25,4,u,,2.5,,,,
OCE,Melbourne,MEL,c,7,25,3,u,,6.12,,,,
OCE,Melbourne,MEL,d,7,25,11,u,,3,,,,
OCE,Melbourne,MEL,e,7,25,13,u,,5.64,,,,
OCE,Melbourne,MEL,f,7,25,1,u,,6.7,,,,
OCE,Melbourne,MEL,g,7,25,7,u,,2.8,,,,
OCE,Melbourne,MEL,h,7,25,2,u,fungusy,3.24,,,,
OCE,Melbourne,MEL,a,8,25,6,u,,3.88,,,,
OCE,Melbourne,MEL,b,8,25,14,u,only one leaflet left,26.4,,,,
OCE,Melbourne,MEL,c,8,26,7,u,only one leaflet left,0,,,,
OCE,Melbourne,MEL,d,8,26,12,u,,3.6,,,,
OCE,Melbourne,MEL,e,8,26,16,u,,0,,,,
OCE,Melbourne,MEL,f,8,26,11,u,,0,,,,
OCE,Melbourne,MEL,g,8,26,8,u,,0,,,,
OCE,Melbourne,MEL,h,8,26,9,u,,0,,,,
OCE,Melbourne,MEL,a,9,26,4,u,,0,,,,
OCE,Melbourne,MEL,b,9,26,2,u,,3.24,,,,
OCE,Melbourne,MEL,c,9,26,5,u,left off 26.10,4.26,,,,
OCE,Melbourne,MEL,d,9,29,2,u,fungusy,12.4,,,,
OCE,Melbourne,MEL,e,9,29,11,u,,2.8,,,,
OCE,Melbourne,MEL,f,9,29,8,u,,3.9,,,,
OCE,Melbourne,MEL,g,9,29,3,u,fungusy; one leaflet left,3.9,,,,
OCE,Melbourne,MEL,h,9,29,4,u,fungusy,9.5,,,,
OCE,Melbourne,MEL,a,10,29,5,u,,0,,,,
OCE,Melbourne,MEL,b,10,29,13,u,,0,,,,
OCE,Melbourne,MEL,c,10,29,14,u,fungusy,3.9,,,,
OCE,Melbourne,MEL,d,10,29,16,u,,8.28,,,,
OCE,Melbourne,MEL,e,10,29,1,u,fungusy,2.7,,,,
OCE,Melbourne,MEL,f,10,30,7,u,,0,,,,
OCE,Melbourne,MEL,g,10,30,13,u,fungusy,4.48,,,,
OCE,Melbourne,MEL,h,10,30,14,u,fungusy,0,,,,
OCE,Melbourne,MEL,a,11,30,18,u,fungusy,8.22,,,,
OCE,Melbourne,MEL,b,11,30,5,u,fungusy,9.36,,,,
OCE,Melbourne,MEL,c,11,30,17,u,fungusy,13.3,,,,
OCE,Melbourne,MEL,d,11,30,6,u,fungusy,11.9,,,,
OCE,Melbourne,MEL,e,11,30,2,u,,0,,,,
